MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
226,2022-02,14842,F222,325.52,4,4
228,2022-02,11440,F222,69.75,1,1
230,2022-02,11440,F222,111.60,16,16
230,2022-02,14842,F221,4285.25,46,46
230,2022-02,14842,F222,2212.93,20,20
231,2022-02,14842,F221,367.54,12,12
234,2022-02,14842,F221,44.24,4,4
235,2022-02,11440,F222,1414.69,19,19
235,2022-02,14842,F221,39.17,1,1
235,2022-02,1776144,F224,88.12,4,4
236,2022-02,14842,F221,325.04,5,5
236,2022-02,14842,F222,169.26,4,4
236,2022-02,1776144,F224,104.00,4,4
240,2022-02,14842,F221,48.83,1,1
241,2022-02,14842,F221,257.86,1,1
248,2022-02,14842,F221,476.57,6,6
249,2022-02,14842,F221,19.04,1,1
250,2022-02,14842,F221,77.92,2,2
251,2022-02,11440,F222,156.00,1,1
251,2022-02,14842,F221,55.22,1,1
252,2022-02,11440,F222,82.25,1,1
252,2022-02,14842,F221,9.11,1,1
259,2022-02,11440,F222,511.29,1,1
259,2022-02,14842,F221,19.73,1,1
270,2022-02,14842,F221,1193.00,14,14
270,2022-02,14842,F222,1427.28,16,16
271,2022-02,11440,F222,46.50,1,1
276,2022-02,14842,F221,44.33,1,1
279,2022-02,14842,F221,34.88,1,1
286,2022-02,11440,F222,455.93,14,14
286,2022-02,14842,F221,37.20,1,1
291,2022-02,14842,F222,37.40,1,1
292,2022-02,14842,F221,9.77,1,1
293,2022-02,14842,F221,1225.76,10,10
293,2022-02,14842,F222,1223.43,9,9
298,2022-02,11440,F222,397.14,9,9
305,2022-02,14842,F221,45.73,1,1
309,2022-02,1776144,F224,53.52,4,4
310,2022-02,14842,F222,105.17,1,1
311,2022-02,14842,F221,11.63,2,2
324,2022-02,14842,F221,16.28,1,1
325,2022-02,11440,F222,130.00,1,1
343,2022-02,11440,F222,13.07,1,1
343,2022-02,14842,F221,20.03,1,1
344,2022-02,1809,F172,26.94,4,4
345,2022-02,11440,F222,47.43,1,1
346,2022-02,14842,F221,2824.39,24,24
346,2022-02,14842,F222,832.43,10,10
349,2022-02,11440,F221,50.31,1,1
351,2022-02,11440,F221,26.00,1,1
351,2022-02,11440,F222,1618.45,2,2
351,2022-02,14842,F221,71.41,1,1
351,2022-02,2531252,F221,368.88,1,1
352,2022-02,11440,F222,98.12,1,1
352,2022-02,14842,F221,174.19,6,6
353,2022-02,11440,F221,44.15,1,1
353,2022-02,11440,F222,636.69,1,1
353,2022-02,14842,F221,591.65,7,7
353,2022-02,14842,F222,168.14,5,5
354,2022-02,11440,F222,24.41,2,2
356,2022-02,11440,F222,132.19,2,2
357,2022-02,11440,F222,27.90,1,1
357,2022-02,14842,F212,258.25,1,1
359,2022-02,11440,F222,68.73,1,1
359,2022-02,14842,F212,17.22,1,1
360,2022-02,11440,F222,38.67,1,1
365,2022-02,11440,F221,36.40,1,1
365,2022-02,11440,F222,51.15,1,1
365,2022-02,14842,F221,67.43,1,1
367,2022-02,11440,F222,62.40,1,1
370,2022-02,14842,F221,18.68,1,1
371,2022-02,11440,F221,40.56,1,1
371,2022-02,11440,F222,167.73,1,1
373,2022-02,11440,F222,10.70,1,1
389,2022-02,11440,F221,111.77,1,1
389,2022-02,14842,F221,17.44,1,1
390,2022-02,11440,F221,93.29,1,1
390,2022-02,14842,F221,46.50,1,1
400,2022-02,11440,F222,87.19,1,1
401,2022-02,11440,F222,37.20,1,1
402,2022-02,11440,F222,11.63,1,1
403,2022-02,11440,F222,1581.00,1,1
403,2022-02,14842,F221,130.59,2,2
404,2022-02,11440,F222,37.20,1,1
404,2022-02,14842,F221,118.47,1,1
407,2022-02,11440,F222,465.00,1,1
407,2022-02,14842,F221,2464.69,2,2
410,2022-02,11440,F222,20.86,1,1
411,2022-02,11440,F222,79.98,1,1
411,2022-02,14842,F212,18.60,1,1
413,2022-02,11440,F222,10.49,1,1
419,2022-02,11440,F222,355.26,1,1
419,2022-02,14842,F221,114.92,1,1
420,2022-02,11440,F222,122.89,1,1
420,2022-02,14842,F221,15.35,1,1
425,2022-02,11440,F222,128.11,1,1
425,2022-02,14842,F221,8.35,1,1
428,2022-02,11440,F222,30.83,1,1
428,2022-02,14842,F221,51.35,1,1
439,2022-02,11440,F222,264.28,1,1
439,2022-02,14842,F221,24.80,1,1
455,2022-02,11440,F222,26.65,1,1
455,2022-02,9143,F224,189.16,18,18
462,2022-02,11440,F222,462.99,1,1
462,2022-02,14842,F221,27.30,1,1
466,2022-02,11440,F222,54.41,1,1
466,2022-02,14842,F221,55.80,1,1
466,2022-02,14842,F222,296.91,3,3
468,2022-02,11440,F222,60.80,2,2
481,2022-02,11440,F222,41.85,1,1
100,2022-03,14842,F221,184.58,10,10
101,2022-03,14842,F221,7230.22,18,18
103,2022-03,14842,F221,124.42,1,1
104,2022-03,11440,F222,1210.83,8,8
104,2022-03,14842,F221,2368.83,9,9
105,2022-03,14842,F221,1828.88,6,6
105,2022-03,18823,F224,635.44,4,4
106,2022-03,1309000,F224,747.66,9,9
106,2022-03,14842,F221,546.42,2,2
106,2022-03,14842,F222,229.11,3,3
107,2022-03,14842,F221,182.19,1,1
108,2022-03,14842,F221,651.25,8,8
108,2022-03,14842,F222,4.65,1,1
109,2022-03,14842,F221,451.50,10,10
110,2022-03,14842,F221,407.16,8,8
111,2022-03,14842,F221,65.99,1,1
112,2022-03,14842,F221,687.64,8,8
114,2022-03,14842,F222,6.98,1,1
115,2022-03,14842,F221,259.58,6,6
117,2022-03,14842,F221,1469.00,1,1
118,2022-03,14842,F221,9.96,1,1
118,2022-03,212094,F224,386.32,27,27
121,2022-03,14842,F221,9.63,1,1
122,2022-03,11440,F222,83.74,14,14
122,2022-03,14842,F221,179.93,7,7
123,2022-03,14842,F221,57.65,3,3
127,2022-03,14842,F221,25.81,2,2
128,2022-03,14842,F221,95.21,2,2
129,2022-03,14842,F221,775.58,6,6
129,2022-03,14842,F222,463.68,4,4
130,2022-03,11440,F221,347.84,4,4
131,2022-03,14842,F221,88.38,10,10
131,2022-03,14842,F222,13.06,1,1
132,2022-03,14842,F221,395.13,9,9
133,2022-03,11440,F222,12.21,1,1
133,2022-03,14842,F221,45.24,2,2
134,2022-03,14842,F221,322.55,3,3
135,2022-03,11440,F222,847.36,1,1
135,2022-03,14842,F221,4144.49,30,30
135,2022-03,14842,F222,2036.20,20,20
135,2022-03,2531252,F221,1900.98,5,5
138,2022-03,14842,F221,220.78,7,7
139,2022-03,14842,F221,920.00,1,1
141,2022-03,14842,F221,4758.91,72,72
141,2022-03,2531252,F221,376.20,5,5
142,2022-03,14842,F221,69.39,3,3
143,2022-03,14842,F221,17.15,1,1
144,2022-03,14842,F221,108.95,5,5
145,2022-03,14842,F221,334.49,10,10
145,2022-03,14842,F222,199.61,7,7
146,2022-03,14842,F221,156.00,1,1
148,2022-03,14842,F221,107.32,2,2
149,2022-03,14842,F221,173.60,8,8
150,2022-03,11440,F222,245.52,11,11
151,2022-03,18823,F224,107.88,3,3
153,2022-03,14842,F221,17.44,1,1
154,2022-03,11440,F222,172.04,4,4
154,2022-03,14842,F221,24.85,6,6
156,2022-03,14842,F221,2.60,1,1
157,2022-03,14842,F221,80.38,2,2
157,2022-03,662519,F224,940.48,10,10
159,2022-03,14842,F221,29.87,8,8
160,2022-03,11440,F222,2539.90,26,26
160,2022-03,14842,F221,50430.45,339,339
161,2022-03,11440,F222,38.94,1,1
161,2022-03,14842,F221,449.23,9,9
164,2022-03,11440,F222,125.56,4,4
166,2022-03,14842,F221,98.48,7,7
170,2022-03,14842,F221,16726.25,185,185
171,2022-03,14842,F221,645.62,10,10
174,2022-03,14842,F221,13.00,1,1
175,2022-03,14842,F221,167.93,4,4
175,2022-03,14842,F222,17.59,1,1
176,2022-03,14842,F221,390.00,1,1
177,2022-03,14842,F221,374.42,8,8
181,2022-03,14842,F221,739.64,20,20
182,2022-03,14842,F221,21.39,1,1
188,2022-03,11440,F222,201.52,4,4
188,2022-03,14842,F221,718.09,3,3
192,2022-03,14842,F221,28.66,6,6
196,2022-03,14842,F221,138.70,1,1
198,2022-03,11440,F222,14.28,1,1
200,2022-03,11440,F221,25.08,2,2
202,2022-03,11440,F222,55.54,1,1
202,2022-03,14842,F221,540.22,6,6
202,2022-03,14842,F222,1045.30,9,9
204,2022-03,14842,F221,51.17,8,8
206,2022-03,14842,F221,626.85,19,19
209,2022-03,11440,F221,31.54,1,1
209,2022-03,11440,F222,12.30,1,1
209,2022-03,14842,F221,135.53,2,2
210,2022-03,14842,F221,1362.42,61,61
210,2022-03,14842,F222,1710.03,50,50
211,2022-03,14842,F221,31.20,1,1
212,2022-03,14842,F221,114.03,3,3
213,2022-03,14842,F221,157.21,2,2
216,2022-03,14842,F221,34.36,2,2
217,2022-03,14842,F221,282.70,4,4
218,2022-03,14842,F221,241.58,2,2
218,2022-03,1776144,F224,99.56,4,4
219,2022-03,14842,F221,385.73,3,3
222,2022-03,14842,F221,54.80,2,2
223,2022-03,11440,F221,33.66,1,1
223,2022-03,14842,F221,1391.58,2,2
223,2022-03,1776144,F224,124.80,4,4
224,2022-03,14842,F221,552.74,7,7
227,2022-03,14842,F221,66.88,4,4
230,2022-03,11440,F222,143.52,12,12
230,2022-03,14842,F221,11670.14,86,86
230,2022-03,14842,F222,5037.72,31,31
232,2022-03,2531252,F221,887.11,24,24
235,2022-03,11440,F222,1227.86,11,11
235,2022-03,14842,F221,272.19,2,2
235,2022-03,1776144,F224,63.40,4,4
236,2022-03,14842,F221,344.86,12,12
236,2022-03,1776144,F224,95.68,4,4
237,2022-03,14842,F222,21.02,1,1
240,2022-03,14842,F221,111.60,2,2
241,2022-03,14842,F221,105.05,1,1
242,2022-03,14842,F221,359.67,8,8
244,2022-03,14842,F221,234.00,1,1
248,2022-03,14842,F221,6346.18,105,105
249,2022-03,14842,F221,45.23,2,2
250,2022-03,14842,F221,139.41,4,4
251,2022-03,14842,F221,58.07,7,7
252,2022-03,14842,F221,27.98,2,2
256,2022-03,14842,F221,103.06,2,2
258,2022-03,14842,F221,156.00,1,1
259,2022-03,14842,F221,91.96,3,3
261,2022-03,14842,F221,126.03,9,9
261,2022-03,14842,F222,14.42,1,1
262,2022-03,14842,F221,57.00,7,7
262,2022-03,14842,F222,1.40,1,1
269,2022-03,14842,F221,7595.74,273,273
269,2022-03,14842,F222,3165.56,106,106
269,2022-03,19020,F224,325.16,5,5
270,2022-03,14842,F221,237.92,2,2
270,2022-03,14842,F222,356.88,3,3
271,2022-03,14842,F221,49.80,3,3
273,2022-03,14842,F221,71.61,7,7
275,2022-03,14842,F221,1207.40,7,7
276,2022-03,14842,F221,7.66,1,1
278,2022-03,14842,F221,506.61,10,10
279,2022-03,14842,F221,1977.66,11,11
282,2022-03,14842,F221,7964.54,193,193
282,2022-03,14842,F222,3164.08,73,73
286,2022-03,11440,F222,13.98,6,6
286,2022-03,14842,F221,3630.45,80,80
287,2022-03,14842,F221,57.19,8,8
291,2022-03,14842,F221,42.19,1,1
293,2022-03,14842,F221,289.42,3,3
298,2022-03,11440,F222,93.00,6,6
302,2022-03,14842,F221,5.94,1,1
309,2022-03,14842,F221,18.07,1,1
309,2022-03,1776144,F224,9.81,1,1
311,2022-03,14842,F221,44.52,7,7
317,2022-03,14842,F221,173.95,12,12
322,2022-03,14842,F221,27.98,1,1
324,2022-03,14842,F221,29.06,1,1
325,2022-03,19020,F224,483.01,7,7
337,2022-03,14842,F221,313.70,8,8
337,2022-03,19020,F224,264.00,11,11
343,2022-03,14842,F221,9.30,1,1
343,2022-03,14842,F222,27.91,2,2
344,2022-03,1809,F172,191.32,13,13
345,2022-03,14842,F222,4.65,1,1
346,2022-03,14842,F221,10056.08,74,74
349,2022-03,11440,F221,127.19,2,2
351,2022-03,11440,F221,59.36,2,2
351,2022-03,14842,F221,770.80,3,3
351,2022-03,2531252,F221,333.11,3,3
352,2022-03,14842,F221,244.01,6,6
353,2022-03,11440,F221,76.54,2,2
353,2022-03,14842,F221,242.83,5,5
353,2022-03,14842,F222,112.32,3,3
354,2022-03,14842,F221,196.48,10,10
356,2022-03,11440,F222,6.98,1,1
356,2022-03,14842,F221,93.78,8,8
356,2022-03,14842,F222,27.92,4,4
357,2022-03,11440,F222,11.63,1,1
357,2022-03,14842,F221,199.98,9,9
359,2022-03,14842,F221,72.06,9,9
360,2022-03,14842,F221,33.48,2,2
365,2022-03,11440,F221,52.68,2,2
365,2022-03,11440,F222,65.10,1,1
365,2022-03,14842,F221,243.24,16,16
367,2022-03,11440,F222,3.12,1,1
367,2022-03,14842,F221,239.02,7,7
370,2022-03,14842,F221,34.42,2,2
371,2022-03,11440,F221,192.19,4,4
371,2022-03,11440,F222,123.24,2,2
371,2022-03,14842,F221,273.52,8,8
373,2022-03,14842,F221,86.43,7,7
389,2022-03,11440,F221,135.25,2,2
389,2022-03,14842,F221,33.35,2,2
389,2022-03,14842,F222,28.53,1,1
390,2022-03,11440,F221,119.26,2,2
390,2022-03,14842,F221,77.92,2,2
400,2022-03,14842,F221,509.96,15,15
401,2022-03,14842,F221,105.63,7,7
402,2022-03,14842,F221,37.87,8,8
403,2022-03,14842,F221,1714.03,7,7
404,2022-03,14842,F221,39.79,4,4
407,2022-03,14842,F221,682.49,4,4
407,2022-03,14842,F222,5.60,1,1
410,2022-03,14842,F221,12.40,7,7
411,2022-03,14842,F221,1345.92,28,28
420,2022-03,14842,F221,39.37,1,1
425,2022-03,14842,F221,609.70,6,6
428,2022-03,14842,F221,12.17,1,1
439,2022-03,14842,F221,50.86,2,2
455,2022-03,14842,F221,4.94,1,1
462,2022-03,14842,F221,25.58,1,1
466,2022-03,14842,F222,4650.00,2,2
468,2022-03,14842,F221,18.64,8,8
468,2022-03,14842,F222,4.66,2,2
481,2022-03,14842,F221,27.94,3,3
100,2022-04,14842,F221,265.80,8,8
100,2022-04,2531252,F221,57.20,1,1
101,2022-04,14842,F221,12634.67,13,13
101,2022-04,14842,F224,89.19,1,1
101,2022-04,2531252,F221,4160.00,1,1
103,2022-04,14842,F221,5.58,1,1
104,2022-04,11440,F222,4675.10,18,18
104,2022-04,14842,F221,2114.18,8,8
104,2022-04,2531252,F221,891.43,1,1
105,2022-04,14842,F221,76.64,1,1
105,2022-04,2531252,F221,340.80,1,1
106,2022-04,11440,F221,129.90,2,2
106,2022-04,11440,F222,32.55,1,1
106,2022-04,14842,F222,437.13,3,3
106,2022-04,2531252,F221,624.00,1,1
107,2022-04,2531252,F221,81.47,1,1
108,2022-04,11440,F222,476.23,4,4
108,2022-04,14842,F221,455.70,3,3
108,2022-04,2531252,F221,260.00,1,1
109,2022-04,14842,F221,72.85,3,3
109,2022-04,2531252,F221,26.00,1,1
110,2022-04,14842,F221,424.10,8,8
110,2022-04,2531252,F221,814.94,1,1
112,2022-04,14842,F221,453.38,4,4
113,2022-04,2531252,F221,284.96,1,1
114,2022-04,11440,F222,199.51,3,3
114,2022-04,14842,F221,88.08,1,1
114,2022-04,2531252,F221,176.80,1,1
115,2022-04,14842,F221,323.07,8,8
115,2022-04,2531252,F221,249.60,1,1
116,2022-04,14842,F221,241.80,2,2
117,2022-04,14842,F221,14113.41,165,165
117,2022-04,2531252,F221,739.44,1,1
118,2022-04,2531252,F221,20.80,1,1
119,2022-04,2531252,F221,21.67,1,1
120,2022-04,14842,F221,46.50,1,1
120,2022-04,2531252,F221,91.00,1,1
122,2022-04,11440,F222,223.20,16,16
122,2022-04,14842,F221,1699.84,40,40
122,2022-04,2531252,F221,104.00,1,1
123,2022-04,2531252,F221,100.16,1,1
124,2022-04,11440,F222,1077.51,2,2
124,2022-04,14842,F221,140.26,1,1
124,2022-04,2531252,F221,845.43,1,1
125,2022-04,14842,F221,428.05,7,7
127,2022-04,14842,F221,82.93,2,2
