MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
101,2013-12,1809,F172,0.00,8,8
104,2013-12,11440,F222,1070.00,1,1
104,2013-12,14842,F221,0.00,3,3
104,2013-12,14842,F222,0.00,3,3
104,2013-12,2531252,F221,0.00,2,2
110,2013-12,14842,F221,0.00,2,2
110,2013-12,2531252,F221,0.00,1,1
124,2013-12,11440,F222,0.00,2,2
124,2013-12,14842,F221,0.00,1,1
124,2013-12,2531252,F221,0.00,1,1
128,2013-12,14842,F221,0.00,4,4
128,2013-12,2531252,F221,0.00,1,1
128,2013-12,2531252,F222,0.00,1,1
139,2013-12,14842,F221,0.00,2,2
139,2013-12,2531252,F221,0.00,1,1
145,2013-12,14842,F221,249.00,1,1
148,2013-12,14842,F221,0.00,2,2
160,2013-12,11440,F222,0.00,2,2
160,2013-12,14842,F221,0.00,2,2
160,2013-12,2531252,F221,0.00,1,1
161,2013-12,14842,F221,93.00,1,1
181,2013-12,14842,F222,2454.00,12,12
209,2013-12,14842,F221,0.00,2,2
210,2013-12,14842,F221,1897.00,21,21
210,2013-12,14842,F222,643.00,8,8
213,2013-12,14842,F221,0.00,3,3
216,2013-12,14842,F221,0.00,2,2
217,2013-12,14842,F221,0.00,2,2
218,2013-12,2531252,F221,0.00,1,1
218,2013-12,2531252,F222,0.00,1,1
223,2013-12,11440,F222,0.00,6,6
223,2013-12,14842,F221,0.00,5,5
223,2013-12,2531252,F221,0.00,6,6
223,2013-12,2531252,F222,0.00,1,1
225,2013-12,14842,F221,71.00,1,1
225,2013-12,2531252,F221,143.00,2,2
230,2013-12,11440,F222,20.00,4,4
230,2013-12,14842,F221,2006.00,14,14
230,2013-12,2531252,F221,0.00,1,1
235,2013-12,11440,F222,0.00,6,6
235,2013-12,14842,F221,0.00,6,6
235,2013-12,2531252,F221,0.00,12,12
235,2013-12,2531252,F222,0.00,1,1
240,2013-12,11440,F222,0.00,2,2
240,2013-12,14842,F222,0.00,1,1
241,2013-12,11440,F222,0.00,4,4
241,2013-12,14842,F221,0.00,5,5
241,2013-12,2531252,F221,0.00,12,12
241,2013-12,2531252,F222,0.00,1,1
250,2013-12,11440,F222,0.00,6,6
250,2013-12,14842,F221,0.00,3,3
250,2013-12,2531252,F221,0.00,2,2
259,2013-12,2531252,F221,0.00,1,1
271,2013-12,2531252,F221,0.00,1,1
309,2013-12,14842,F221,44.00,1,1
309,2013-12,2531252,F221,75.00,1,1
317,2013-12,14842,F222,93.00,1,1
351,2013-12,14842,F221,0.00,21,21
351,2013-12,2531252,F222,0.00,1,1
353,2013-12,14842,F221,0.00,2,2
356,2013-12,14842,F221,275.00,5,5
403,2013-12,11440,F222,0.00,2,2
403,2013-12,14842,F221,0.00,2,2
407,2013-12,2531252,F222,0.00,1,1
419,2013-12,14842,F221,0.00,1,1
419,2013-12,2531252,F222,0.00,1,1
420,2013-12,14842,F221,0.00,2,2
420,2013-12,2531252,F221,0.00,1,1
420,2013-12,2531252,F222,0.00,1,1
425,2013-12,2531252,F221,0.00,1,1
455,2013-12,11440,F221,44.00,2,2
100,2014-01,11440,F221,0.00,12,12
100,2014-01,11440,F222,0.00,3,3
100,2014-01,14842,F221,45.00,92,92
100,2014-01,14842,F222,23.00,1,1
100,2014-01,14842,F224,0.00,10,10
100,2014-01,1809,F172,1709.00,27,27
100,2014-01,2531252,F221,0.00,15,15
100,2014-01,2531252,F222,0.00,23,23
101,2014-01,11440,F221,0.00,23,23
101,2014-01,11440,F222,0.00,33,33
101,2014-01,14842,F221,3380.00,152,152
101,2014-01,14842,F224,0.00,12,12
101,2014-01,1809,F172,8216.00,85,85
101,2014-01,2531252,F221,0.00,17,17
101,2014-01,2531252,F222,0.00,39,39
102,2014-01,11440,F221,0.00,13,13
102,2014-01,11440,F222,0.00,2,2
102,2014-01,14842,F221,0.00,51,51
102,2014-01,14842,F224,0.00,2,2
102,2014-01,1809,F172,0.00,15,15
102,2014-01,2531252,F221,0.00,13,13
102,2014-01,2531252,F222,0.00,12,12
103,2014-01,11440,F221,0.00,17,17
103,2014-01,11440,F222,0.00,2,2
103,2014-01,14842,F221,0.00,67,67
103,2014-01,1809,F172,10.00,20,20
103,2014-01,2531252,F221,0.00,12,12
103,2014-01,2531252,F222,23.00,12,12
104,2014-01,11440,F221,0.00,13,13
104,2014-01,11440,F222,4034.00,17,17
104,2014-01,14842,F221,0.00,154,154
104,2014-01,14842,F222,0.00,33,33
104,2014-01,14842,F224,0.00,13,13
104,2014-01,1809,F172,3730.00,52,52
104,2014-01,2036108,F223,0.00,30,30
104,2014-01,2531252,F221,0.00,28,28
104,2014-01,2531252,F222,0.00,31,31
105,2014-01,11440,F221,0.00,13,13
105,2014-01,11440,F222,0.00,2,2
105,2014-01,14842,F221,0.00,163,163
105,2014-01,14842,F222,0.00,8,8
105,2014-01,14842,F224,0.00,13,13
105,2014-01,1809,F172,5207.00,59,59
105,2014-01,18823,F224,0.00,61,61
105,2014-01,2531252,F221,0.00,23,23
105,2014-01,2531252,F222,0.00,34,34
106,2014-01,11440,F221,0.00,19,19
106,2014-01,11440,F222,0.00,10,10
106,2014-01,14842,F221,23915.00,220,220
106,2014-01,14842,F222,705.00,2,2
106,2014-01,14842,F224,0.00,12,12
106,2014-01,1809,F172,1776.00,64,64
106,2014-01,2531252,F221,0.00,23,23
106,2014-01,2531252,F222,0.00,40,40
107,2014-01,11440,F221,0.00,22,22
107,2014-01,11440,F222,0.00,3,3
107,2014-01,14842,F221,0.00,82,82
107,2014-01,14842,F224,0.00,1,1
107,2014-01,1809,F172,1322.00,23,23
107,2014-01,2531252,F221,0.00,12,12
107,2014-01,2531252,F222,0.00,19,19
108,2014-01,11440,F221,0.00,19,19
108,2014-01,11440,F222,0.00,6,6
108,2014-01,14842,F221,0.00,122,122
108,2014-01,14842,F224,0.00,11,11
108,2014-01,1809,F172,2458.00,48,48
108,2014-01,2531252,F221,0.00,24,24
108,2014-01,2531252,F222,0.00,34,34
109,2014-01,11440,F221,0.00,18,18
109,2014-01,14842,F221,0.00,96,96
109,2014-01,14842,F224,0.00,4,4
109,2014-01,1809,F172,0.00,11,11
109,2014-01,2531252,F221,0.00,11,11
109,2014-01,2531252,F222,0.00,19,19
110,2014-01,11440,F221,0.00,17,17
110,2014-01,11440,F222,0.00,20,20
110,2014-01,14842,F221,0.00,221,221
110,2014-01,14842,F224,0.00,11,11
110,2014-01,1809,F172,2039.00,53,53
110,2014-01,2531252,F221,0.00,55,55
110,2014-01,2531252,F222,0.00,40,40
111,2014-01,11440,F221,0.00,16,16
111,2014-01,11440,F222,0.00,8,8
111,2014-01,14842,F221,0.00,110,110
111,2014-01,14842,F224,0.00,12,12
111,2014-01,1809,F172,1657.00,43,43
111,2014-01,2036108,F223,0.00,21,21
111,2014-01,2531252,F221,0.00,21,21
111,2014-01,2531252,F222,356.00,34,34
112,2014-01,11440,F221,0.00,17,17
112,2014-01,11440,F222,0.00,4,4
112,2014-01,14842,F221,0.00,113,113
112,2014-01,14842,F224,0.00,11,11
112,2014-01,1809,F172,1562.00,53,53
112,2014-01,2531252,F221,0.00,15,15
112,2014-01,2531252,F222,0.00,33,33
113,2014-01,11440,F221,0.00,32,32
113,2014-01,11440,F222,0.00,4,4
113,2014-01,14842,F221,0.00,92,92
113,2014-01,14842,F224,0.00,3,3
113,2014-01,1809,F172,863.00,46,46
113,2014-01,2531252,F221,0.00,11,11
113,2014-01,2531252,F222,0.00,21,21
114,2014-01,11440,F221,0.00,18,18
114,2014-01,14842,F221,0.00,96,96
114,2014-01,14842,F224,0.00,4,4
114,2014-01,1809,F172,1172.00,47,47
114,2014-01,2531252,F221,0.00,13,13
114,2014-01,2531252,F222,0.00,27,27
115,2014-01,11440,F221,0.00,13,13
115,2014-01,11440,F222,0.00,4,4
115,2014-01,14842,F221,0.00,206,206
115,2014-01,14842,F224,0.00,4,4
115,2014-01,1809,F172,332.00,35,35
115,2014-01,2531252,F221,0.00,14,14
115,2014-01,2531252,F222,0.00,25,25
116,2014-01,11440,F221,0.00,21,21
116,2014-01,11440,F222,0.00,3,3
116,2014-01,14842,F221,0.00,103,103
116,2014-01,14842,F224,0.00,3,3
116,2014-01,1809,F172,109.00,28,28
116,2014-01,2531252,F221,0.00,12,12
116,2014-01,2531252,F222,0.00,18,18
117,2014-01,11440,F221,0.00,11,11
117,2014-01,11440,F222,0.00,3,3
117,2014-01,14842,F221,2370.00,118,118
117,2014-01,14842,F224,0.00,12,12
117,2014-01,1809,F172,1933.00,63,63
117,2014-01,2531252,F221,84.00,19,19
117,2014-01,2531252,F222,137.00,36,36
118,2014-01,11440,F221,0.00,16,16
118,2014-01,11440,F222,0.00,2,2
118,2014-01,14842,F221,0.00,110,110
118,2014-01,14842,F224,0.00,11,11
118,2014-01,1809,F172,1199.00,47,47
118,2014-01,2531252,F221,0.00,17,17
118,2014-01,2531252,F222,0.00,37,37
119,2014-01,11440,F221,0.00,28,28
119,2014-01,11440,F222,68.00,13,13
119,2014-01,14842,F221,0.00,89,89
119,2014-01,14842,F224,0.00,3,3
119,2014-01,1809,F172,80.00,33,33
119,2014-01,2531252,F221,118.00,16,16
119,2014-01,2531252,F222,45.00,19,19
120,2014-01,11440,F221,0.00,17,17
120,2014-01,11440,F222,0.00,13,13
120,2014-01,14842,F221,0.00,94,94
120,2014-01,14842,F224,0.00,3,3
120,2014-01,1809,F172,556.00,18,18
120,2014-01,2531252,F221,0.00,9,9
120,2014-01,2531252,F222,0.00,20,20
121,2014-01,11440,F221,0.00,23,23
121,2014-01,11440,F222,0.00,2,2
121,2014-01,14842,F221,0.00,106,106
121,2014-01,14842,F224,0.00,11,11
121,2014-01,1809,F172,569.00,33,33
121,2014-01,2531252,F221,0.00,19,19
121,2014-01,2531252,F222,0.00,37,37
122,2014-01,11440,F221,0.00,32,32
122,2014-01,11440,F222,0.00,4,4
122,2014-01,14842,F221,0.00,95,95
122,2014-01,14842,F224,0.00,3,3
122,2014-01,1809,F172,0.00,13,13
122,2014-01,2531252,F221,0.00,14,14
122,2014-01,2531252,F222,0.00,21,21
123,2014-01,11440,F221,0.00,32,32
123,2014-01,11440,F222,0.00,5,5
123,2014-01,14842,F221,12.00,144,144
123,2014-01,14842,F222,3.00,1,1
123,2014-01,14842,F224,0.00,4,4
123,2014-01,1809,F172,18.00,29,29
123,2014-01,2531252,F221,0.00,13,13
123,2014-01,2531252,F222,0.00,23,23
124,2014-01,11440,F221,0.00,13,13
124,2014-01,11440,F222,0.00,40,40
124,2014-01,14842,F221,0.00,146,146
124,2014-01,14842,F224,0.00,13,13
124,2014-01,1809,F172,3638.00,52,52
124,2014-01,2531252,F221,447.00,43,43
124,2014-01,2531252,F222,151.00,39,39
125,2014-01,11440,F221,0.00,3,3
125,2014-01,11440,F222,0.00,2,2
125,2014-01,14842,F221,0.00,48,48
125,2014-01,14842,F224,0.00,2,2
125,2014-01,1809,F172,635.00,9,9
125,2014-01,2531252,F221,0.00,11,11
125,2014-01,2531252,F222,52.00,11,11
126,2014-01,11440,F221,0.00,3,3
126,2014-01,14842,F221,0.00,24,24
126,2014-01,14842,F224,0.00,3,3
126,2014-01,1809,F172,0.00,23,23
126,2014-01,2531252,F221,0.00,9,9
126,2014-01,2531252,F222,0.00,18,18
127,2014-01,11440,F221,0.00,17,17
127,2014-01,11440,F222,0.00,16,16
127,2014-01,14842,F221,1296.00,182,182
127,2014-01,14842,F224,0.00,11,11
127,2014-01,1809,F172,848.00,39,39
127,2014-01,2531252,F221,0.00,29,29
127,2014-01,2531252,F222,0.00,29,29
128,2014-01,11440,F221,495.00,41,41
128,2014-01,11440,F222,0.00,29,29
128,2014-01,14842,F221,0.00,187,187
128,2014-01,14842,F222,437.00,37,37
128,2014-01,14842,F224,0.00,11,11
128,2014-01,1809,F172,2533.00,35,35
128,2014-01,2531252,F221,0.00,43,43
128,2014-01,2531252,F222,136.00,35,35
129,2014-01,11440,F221,0.00,13,13
129,2014-01,11440,F222,0.00,4,4
129,2014-01,14842,F221,500.00,103,103
129,2014-01,14842,F222,476.00,4,4
129,2014-01,14842,F224,0.00,10,10
129,2014-01,1809,F172,474.00,55,55
129,2014-01,2531252,F221,0.00,20,20
129,2014-01,2531252,F222,0.00,35,35
130,2014-01,11440,F221,0.00,11,11
130,2014-01,11440,F222,0.00,2,2
130,2014-01,14842,F221,0.00,91,91
130,2014-01,14842,F224,0.00,4,4
130,2014-01,1809,F172,0.00,26,26
130,2014-01,2531252,F221,0.00,13,13
130,2014-01,2531252,F222,0.00,20,20
131,2014-01,11440,F221,0.00,13,13
131,2014-01,11440,F222,75.00,10,10
131,2014-01,14842,F221,0.00,89,89
131,2014-01,14842,F224,0.00,3,3
131,2014-01,1809,F172,212.00,27,27
131,2014-01,2531252,F221,0.00,13,13
131,2014-01,2531252,F222,0.00,22,22
132,2014-01,11440,F221,0.00,18,18
132,2014-01,11440,F222,0.00,1,1
132,2014-01,14842,F221,0.00,101,101
132,2014-01,14842,F224,0.00,12,12
132,2014-01,1809,F172,180.00,25,25
132,2014-01,2531252,F221,0.00,18,18
132,2014-01,2531252,F222,0.00,29,29
133,2014-01,11440,F221,0.00,13,13
133,2014-01,11440,F222,0.00,4,4
133,2014-01,14842,F221,0.00,129,129
133,2014-01,14842,F224,0.00,12,12
133,2014-01,1809,F172,3294.00,55,55
133,2014-01,2531252,F221,0.00,20,20
133,2014-01,2531252,F222,0.00,34,34
134,2014-01,11440,F221,0.00,31,31
134,2014-01,11440,F222,0.00,4,4
134,2014-01,14842,F221,0.00,101,101
134,2014-01,14842,F224,0.00,6,6
134,2014-01,1809,F172,1471.00,40,40
134,2014-01,2531252,F221,601.00,15,15
134,2014-01,2531252,F222,211.00,24,24
135,2014-01,11440,F221,0.00,17,17
135,2014-01,11440,F222,0.00,4,4
135,2014-01,14842,F221,332.00,220,220
135,2014-01,14842,F222,7015.00,2,2
135,2014-01,14842,F224,0.00,12,12
135,2014-01,1809,F172,612.00,31,31
135,2014-01,2531252,F221,0.00,23,23
135,2014-01,2531252,F222,0.00,38,38
136,2014-01,11440,F221,0.00,12,12
136,2014-01,11440,F222,0.00,4,4
136,2014-01,14842,F221,0.00,86,86
136,2014-01,14842,F224,0.00,1,1
136,2014-01,1809,F172,97.00,29,29
136,2014-01,2531252,F221,0.00,7,7
136,2014-01,2531252,F222,0.00,14,14
137,2014-01,11440,F221,0.00,17,17
137,2014-01,11440,F222,0.00,4,4
137,2014-01,14842,F221,0.00,76,76
137,2014-01,14842,F224,0.00,1,1
137,2014-01,1809,F172,0.00,10,10
137,2014-01,2531252,F221,0.00,6,6
137,2014-01,2531252,F222,0.00,15,15
138,2014-01,11440,F221,0.00,18,18
138,2014-01,11440,F222,0.00,4,4
138,2014-01,14842,F221,0.00,100,100
138,2014-01,14842,F224,0.00,3,3
138,2014-01,1809,F172,561.00,42,42
138,2014-01,2531252,F221,0.00,13,13
138,2014-01,2531252,F222,0.00,22,22
139,2014-01,11440,F221,0.00,18,18
139,2014-01,11440,F222,0.00,24,24
139,2014-01,14842,F221,0.00,193,193
139,2014-01,14842,F224,0.00,13,13
139,2014-01,1809,F172,1426.00,60,60
139,2014-01,2531252,F221,931.00,41,41
139,2014-01,2531252,F222,0.00,45,45
140,2014-01,11440,F221,0.00,21,21
140,2014-01,11440,F222,0.00,2,2
140,2014-01,14842,F221,0.00,90,90
140,2014-01,14842,F224,0.00,3,3
140,2014-01,1809,F172,29.00,29,29
140,2014-01,2531252,F221,0.00,13,13
140,2014-01,2531252,F222,0.00,22,22
141,2014-01,11440,F221,0.00,17,17
141,2014-01,11440,F222,0.00,6,6
141,2014-01,14842,F221,3593.00,116,116
141,2014-01,14842,F222,665.00,6,6
141,2014-01,14842,F224,0.00,3,3
141,2014-01,1809,F172,1634.00,29,29
141,2014-01,2531252,F221,1044.00,14,14
141,2014-01,2531252,F222,0.00,25,25
141,2014-01,606730,F221,30.00,4,4
141,2014-01,606730,F222,1641.00,7,7
142,2014-01,11440,F221,0.00,27,27
142,2014-01,11440,F222,0.00,2,2
142,2014-01,14842,F221,0.00,106,106
142,2014-01,14842,F224,0.00,9,9
142,2014-01,1809,F172,3103.00,41,41
142,2014-01,2531252,F221,0.00,18,18
142,2014-01,2531252,F222,0.00,29,29
143,2014-01,11440,F221,0.00,7,7
143,2014-01,14842,F221,0.00,65,65
143,2014-01,14842,F224,0.00,1,1
143,2014-01,1809,F172,325.00,33,33
143,2014-01,2531252,F221,0.00,4,4
143,2014-01,2531252,F222,0.00,13,13
144,2014-01,11440,F221,0.00,18,18
144,2014-01,11440,F222,0.00,3,3
144,2014-01,14842,F221,0.00,102,102
144,2014-01,14842,F224,0.00,12,12
144,2014-01,1809,F172,431.00,50,50
144,2014-01,2531252,F221,0.00,20,20
144,2014-01,2531252,F222,0.00,33,33
145,2014-01,11440,F221,0.00,8,8
145,2014-01,11440,F222,421.00,17,17
145,2014-01,14842,F221,1005.00,99,99
145,2014-01,14842,F224,0.00,2,2
145,2014-01,1809,F172,92.00,23,23
145,2014-01,2531252,F221,0.00,12,12
145,2014-01,2531252,F222,0.00,22,22
146,2014-01,11440,F221,0.00,10,10
146,2014-01,11440,F222,70.00,8,8
146,2014-01,14842,F221,0.00,100,100
146,2014-01,14842,F224,0.00,9,9
146,2014-01,1809,F172,74.00,25,25
146,2014-01,2531252,F221,0.00,19,19
146,2014-01,2531252,F222,258.00,28,28
147,2014-01,11440,F221,0.00,11,11
147,2014-01,11440,F222,0.00,2,2
147,2014-01,14842,F221,0.00,58,58
147,2014-01,14842,F224,0.00,3,3
147,2014-01,1809,F172,830.00,16,16
147,2014-01,2531252,F221,0.00,5,5
147,2014-01,2531252,F222,438.00,13,13
148,2014-01,11440,F221,0.00,17,17
148,2014-01,11440,F222,0.00,24,24
148,2014-01,14842,F221,0.00,165,165
148,2014-01,14842,F222,11.00,36,36
148,2014-01,14842,F224,0.00,13,13
148,2014-01,1809,F172,218.00,29,29
148,2014-01,2531252,F221,0.00,39,39
148,2014-01,2531252,F222,0.00,33,33
149,2014-01,11440,F221,0.00,7,7
149,2014-01,11440,F222,0.00,2,2
149,2014-01,14842,F221,0.00,26,26
149,2014-01,14842,F224,0.00,1,1
149,2014-01,1809,F172,0.00,4,4
149,2014-01,2531252,F221,0.00,4,4
