event_time,coef,placebo_dma
6,-0.5517735716398399,223
7,-0.43801979976945143,223
8,-1.3365083267654505,223
9,0.6500525876377523,223
10,-0.18046917823275524,223
-9,-1.7024284010903457,224
-8,-1.614760031009527,224
-7,-0.6940654908680292,224
-6,-9.026638697845057,224
-5,-0.32326823998513615,224
-4,-4.33110222847667,224
-3,-2.0660691571927265,224
-2,0.19861359830594918,224
-1,0.0,224
0,0.19890586417174688,224
1,-0.5359366822221389,224
2,-0.09063348259927076,224
3,1.0026011076408265,224
4,-0.7908938537712582,224
5,-2.306069932930309,224
6,-1.5204796918716608,224
7,-0.201109060851929,224
8,-0.852040021185633,224
9,-1.12304738853365,224
10,0.5434425762882369,224
-9,1.7461366270911824,225
-8,-0.8593802886058355,225
-7,-0.9801210614757699,225
-6,0.1189500692662476,225
-5,1.613466162972515,225
-4,-0.31097665149244075,225
-3,-0.5377219777169032,225
-2,0.6316181429747622,225
-1,0.0,225
0,-0.47663654137468325,225
1,-0.5644869497746301,225
2,-0.4826229030124371,225
3,0.4003077685004593,225
4,-0.35803904444285584,225
5,0.23792788072609147,225
6,-0.5978204793443929,225
7,-1.360127351375622,225
8,-2.956862710492953,225
9,0.3590406480852658,225
10,0.16318168602863647,225
-9,-1.2824148979769443,226
-8,-0.2905455194289483,226
-7,1.5433183848441159,226
-6,0.04893919537625706,226
-5,-0.10672830827013914,226
-4,-2.4256915966750148,226
-3,0.9096617065240941,226
-2,1.115425510687671,226
-1,0.0,226
0,0.8889906530011273,226
1,-0.15653389101921272,226
2,0.9118803505123384,226
3,0.07077567613528564,226
4,-1.248668584487067,226
5,-0.312721239097489,226
6,-1.6322487688117169,226
7,0.152932725403874,226
8,-2.8355140214787724,226
9,0.47385489533200814,226
10,0.4687344108949101,226
-9,-0.3486085379054555,227
-8,-1.2842691726724513,227
-7,-0.9300020353646249,227
-6,0.4572466992300307,227
-5,-0.09932539273821824,227
-4,-4.041940589383856,227
-3,0.8605505735783326,227
-2,1.5911908425245829,227
-1,0.0,227
0,0.10701937899650983,227
1,0.4874623310611731,227
2,0.7119851976376649,227
3,0.9719559585080962,227
4,-0.2539578465382271,227
5,1.5544850230043126,227
6,-0.49855170323392434,227
7,0.6981253418382228,227
8,0.718772328159819,227
9,1.5286303297948298,227
10,2.408830447183191,227
-9,-8.325693292278432,228
-8,-1.3704235903118762,228
-7,1.3411129087092077,228
-6,2.2427858518919974,228
-5,1.8754320348376647,228
-4,-1.5616046418373533,228
-3,1.1656473196298969,228
-2,1.447514897298416,228
-1,0.0,228
0,0.8144071045717725,228
1,1.1399321555680018,228
2,0.8931480922409595,228
3,-3.54131487656684,228
4,0.9753872956166899,228
5,1.0317773388845675,228
6,0.677641765055507,228
7,2.6060121348951473,228
8,-0.07890766684507318,228
9,0.4687560878817805,228
10,-0.25907922528911775,228
-9,-0.41983449799019845,230
-8,0.49562488237002883,230
-7,0.48528449017808495,230
-6,1.2905074912135162,230
-5,0.40956934359278796,230
-4,0.5812594827654267,230
-3,0.19057393355516375,230
-2,0.34257609072154527,230
-1,0.0,230
0,0.23213458855099653,230
1,-0.10685883830035092,230
2,-0.19067484513387856,230
3,0.2727964360646834,230
4,0.4879346128838213,230
5,0.29261465995846925,230
6,0.962876490667484,230
7,0.46533000886530085,230
8,0.9098034665046242,230
9,0.11988278456941283,230
10,1.1522491834218695,230
-9,0.2632629773289449,231
-8,0.2437840328541121,231
-7,0.14820579052246938,231
-6,1.6396924851523083,231
-5,0.5583245148176086,231
-4,-0.08681993855168117,231
-3,-0.36248166983067653,231
-2,0.47235930777579727,231
-1,0.0,231
0,0.6309479695712299,231
1,-1.0817853427496675,231
2,-0.9413199881537234,231
3,0.032326309524853346,231
4,-0.227428382339398,231
5,-0.6734171736346226,231
6,0.6103060728238089,231
7,0.13680889145220598,231
8,1.6745505924077224,231
9,-0.018401278017747196,231
10,1.9023686407564275,231
-9,9.824148140880512,232
-8,8.627047477394349,232
-7,10.297485126412427,232
-6,11.268865089534627,232
-5,10.241955143282269,232
-4,9.316843555844452,232
-3,8.930437642884732,232
-2,9.77912148815451,232
-1,0.0,232
0,10.01860501316729,232
1,9.60783141479757,232
2,10.02332037849708,232
3,10.96076443155953,232
4,11.568921849582049,232
5,10.13596539730934,232
6,9.065842356579433,232
7,10.953580342217798,232
8,10.216019178700755,232
9,10.71389125340366,232
10,9.856938923652715,232
-9,-0.4346283727801918,233
-8,-3.545364521265841,233
-7,-0.22836034565250665,233
-6,0.047701510670621346,233
-5,-0.08190324391013395,233
-4,-3.091177937832768,233
-3,0.12520345910789255,233
-2,-0.4899452032702761,233
-1,0.0,233
0,-0.9035711802868222,233
1,-0.09190939837647592,233
2,-0.7782504017072787,233
3,-0.32370418048586785,233
4,-0.890588893595476,233
5,-0.19191149735993301,233
6,-0.2692039456608505,233
7,-0.8300445576365003,233
8,-2.841939008865307,233
9,-0.5223019396070616,233
10,0.20950562846298673,233
-9,2.3533968081974197,234
-8,-2.3501933147611807,234
-7,1.4612607042365382,234
-6,0.6692150026017876,234
-5,1.6094050430770346,234
-4,0.5867045661167154,234
-3,0.9025786873857481,234
-2,1.5614030195977189,234
-1,0.0,234
0,0.9260436536233212,234
1,0.931637718151537,234
2,1.0306196723633503,234
3,1.3407006512686963,234
4,0.3082657920618537,234
5,0.29290115154688606,234
6,0.36710577802943345,234
7,0.5212593357134149,234
8,-1.777276693525871,234
9,0.30377014539570946,234
10,0.6186125532185328,234
-9,-0.08341607216648046,235
-8,-0.8139147180178715,235
