BrandCode,BrandDesc,BrandVariant,AdvParentCode,AdvSubsidCode,PCCSubCode,ProductID,AdvParentDesc,kw_label,PCCSubDesc
5044425,HORIZON BEHAVIORAL HEALTH SUBSTANCE ABUSE SVCS,HORIZON BEHAVIORAL HEALTH SUBSTANCE ABUSE SVCS HORIZONBH.ORG,2617568,2617568,D249,2073,HORIZON BEHAVIORAL HEALTH,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5587609,GEISINGER ST LUKES HOSPITAL EMPLOYMENT RECRUITMENT,GEISINGER ST LUKES HOSPITAL EMPLOYMENT RECRUITMENT ,381785,381785,B720,529,SAINT LUKES HEALTH NETWORK INC-PH,healthnet,EMPLOYMENT RECRUITMENT
5698859,UNITED HEALTH SVCS HOSPITAL,UNITED HEALTH SVCS HOSPITAL HEART/VASCULAR,1228441,1228441,D249,801,UNITED HEALTH SVCS INC-SY,unitedhealth_alt,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1562445,TEXAN PLUS INSURANCE-HEALTH,TEXAN PLUS INSURANCE-HEALTH MEDICARE,525577,2858922,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
1563445,AETNA RX SAVINGS CARD DISCOUNT CARD SVCS,AETNA RX SAVINGS CARD DISCOUNT CARD SVCS ,1359687,2844674,B119,477,CVS HEALTH CORP,cvs,MISCELLANEOUS PROFESSIONAL SERVICES
1578853,QUEST RESEARCH INST RESEARCH STUDY,QUEST RESEARCH INST RESEARCH STUDY ,2698170,2698170,B119,2106,HORIZON SOLUTIONS INC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1581327,PENNSYLVANIA LIFE INSURANCE CO INSURANCE-DENTAL,PENNSYLVANIA LIFE INSURANCE CO INSURANCE-DENTAL ,525577,2858921,B212,2917,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
5699153,PROVIDERVISTA COMPUTER SFTWRE,PROVIDERVISTA COMPUTER SFTWRE ,957492,957492,B340,354,BLUE CROSS & BLUE SHIELD OF FLD INC,bcbs,COMPUTER SOFTWARE
1587960,FIRST HEALTH SPONSORED SPORTING EVENT,FIRST HEALTH SPONSORED SPORTING EVENT ,1359687,2844699,G322,1429,CVS HEALTH CORP,cvs,AMUSEMENT PARKS & SPORTING EVENTS
5053884,AMERICAN HORIZONS PAC POLITICAL ORGN,AMERICAN HORIZONS PAC POLITICAL ORGN ,2621045,2621045,B181,1156,AMERICAN HORIZONS INC,horizon,"POLITICAL, UNION"
3231123,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH UNISON ADVANTAGE,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1294476,HORIZON HOME STORE-FURNITURE,HORIZON HOME STORE-FURNITURE,918042,918042,G714,1533,HORIZON HOME CTR INC,horizon,HOUSEHOLD FURNISHINGS & APPLIANCE STORES
3236061,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH AMERICHOICE,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1604862,PREFERRED HEALTH SYSTEMS INSURANCE-HEALTH,PREFERRED HEALTH SYSTEMS INSURANCE-HEALTH PREFERRED SENIOR SUPPLEMENT,1359687,2844715,B212,2910,CVS HEALTH CORP,cvs,MEDICAL & DENTAL INSURANCE
1606969,DECATUR DAILY NEWSPAPER,DECATUR DAILY NEWSPAPER ,2776484,2776484,B420,1024,HORIZON PUBLICATIONS MGMNT SVCS INC,horizon,"MAGAZINES, NEWSPAPERS, MISC MEDIA"
3241390,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH SHARE ADVANTAGE,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1615862,CAROLINAS MEDICAL CTR HOSPITAL,CAROLINAS MEDICAL CTR HOSPITAL CANCER,2697705,2697705,D249,801,CAROLINAS HEALTH NETWORK INC,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5889900,HORIZON FENCE STORE-FENCE,HORIZON FENCE STORE-FENCE ,2971746,2971746,G719,1520,HORIZON FENCE CO-SI,horizon,MISCELLANEOUS RETAIL
5067193,ANTHEM SCREEN PRINTING PRINTING SVCS,ANTHEM SCREEN PRINTING PRINTING SVCS ,2627446,2627446,B119,1180,ANTHEM SCREEN PRINTING LLC-SF,anthem,MISCELLANEOUS PROFESSIONAL SERVICES
5835102,HORIZON PHARMACEUTICAL HOUSES,HORIZON PHARMACEUTICAL HOUSES WHITE BLOOD CELL,2919053,3040653,D218,1114,HORIZON THERAPEUTICS PLC,horizon,"PHARMACEUTICAL HOUSES, GP"
5531775,HORIZON DENTAL DENTAL SVCS,HORIZON DENTAL DENTAL SVCS ,2835431,2835431,D249,446,HORIZON DENTAL-ST,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3253557,BLUE CROSS BLUE SHIELD OF MICHIGAN INSURANCE-HEALTH,BLUE CROSS BLUE SHIELD OF MICHIGAN INSURANCE-HEALTH BCBSM.COM,957404,957404,B212,2910,BLUE CROSS & BLU SHLD OF MCHGN FNDN,bcbs,MEDICAL & DENTAL INSURANCE
5891271,RELEVANCE SUBSTANCE ABUSE SVCS,RELEVANCE SUBSTANCE ABUSE SVCS ,2971794,2971794,D249,2073,RELEVANCE LLC-NY,elevance,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1061882,CENTURY BANK BANK SVCS,CENTURY BANK BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
5590425,CAROLINA COMPLETE HEALTH NETWORK EMPLOYMENT RECRUITMENT,CAROLINA COMPLETE HEALTH NETWORK EMPLOYMENT RECRUITMENT ,2859318,2859318,B720,529,CAROLINA COMPLETE HEALTH NETWRK INC,healthnet,EMPLOYMENT RECRUITMENT
1079396,FIRST TENNESSEE CAPITAL MARKETS BUSINESS ANNOUNCEMENT,FIRST TENNESSEE CAPITAL MARKETS BUSINESS ANNOUNCEMENT ,1034732,1034732,B157,2032,FIRST HORIZON NATL CORP,horizon,"TOMBSTONE ADVERTISING,SECURITY & TENDER OFFERS"
3257059,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH PLANBIEN,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1091587,HIGH STREET BANK SVCS,HIGH STREET BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
5081631,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH MEDICARERX WALGREENS PLAN,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1690034,ALLIANCE MEDICAL GROUP MEDICAL SVCS,ALLIANCE MEDICAL GROUP MEDICAL SVCS ,413706,160802,D249,961,GREATER WATERBURY HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1101549,HAMBLEN COUNTY BANK BANK SVCS,HAMBLEN COUNTY BANK BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
4832474,WINDOM AREA HOSPITAL EMPLOYMENT RECRUITMENT,WINDOM AREA HOSPITAL EMPLOYMENT RECRUITMENT ,1341254,1341254,B720,529,SANFORD HEALTH NETWORK,healthnet,EMPLOYMENT RECRUITMENT
5533222,NEW HORIZON MISSALA BUSINESS SVCS,NEW HORIZON MISSALA BUSINESS SVCS ,2833504,2833504,B119,202,NEW HORIZON MISSALA INC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
5836263,ANTHEM SVCS HOME INSPECTION SVCS,ANTHEM SVCS HOME INSPECTION SVCS ,2952239,2952239,B119,790,ANTHEM SVCS LLC-BT,anthem,MISCELLANEOUS PROFESSIONAL SERVICES
3268455,CHH FAMILY URGENT CARE CTR MEDICAL SVCS,CHH FAMILY URGENT CARE CTR MEDICAL SVCS ,2898628,2904564,D249,961,MOUNTAIN HEALTH NETWORK INC-CG,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5781419,CODE HORIZON ENTERTAINMENT SFTWRE,CODE HORIZON ENTERTAINMENT SFTWRE DIESEL BROTHERS,2917058,2917058,G421,539,CODE HORIZON INC,horizon,COMPUTERIZED GAMES & ACCESSORIES INCLUD SOFTWARE
5661475,HORIZON INVESTMENTS FINANCIAL-INVESTMENT SVCS,HORIZON INVESTMENTS FINANCIAL-INVESTMENT SVCS ,2887621,2887621,B152,2125,HORIZON INVESTMENTS LLC,horizon,BROKERAGE SVCS
5661597,BLUE CROSS & BLUE SHIELD OF NEBRASKA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF NEBRASKA INSURANCE-HEALTH MEDICARE ADVANTAGE,957446,957446,B212,2910,BLUE CROSS & BLUE SHIELD OF NEBRASK,bcbs,MEDICAL & DENTAL INSURANCE
3269972,CAROLINAS MEDICAL CTR HOSPITAL,CAROLINAS MEDICAL CTR HOSPITAL CAROLINASMEDICALCENTER.ORG,2697705,2697705,D249,801,CAROLINAS HEALTH NETWORK INC,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1178848,FLORENCE COUNTY NATL BANK BANK SVCS,FLORENCE COUNTY NATL BANK BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
1192404,FIRST HORIZON CREDIT CARD SVCS,FIRST HORIZON CREDIT CARD SVCS HOME EQUITY/VISA,1034732,1034732,B121,411,FIRST HORIZON NATL CORP,horizon,CREDIT CARDS
5782442,FIDELIS CARE INSURANCE-HEALTH,FIDELIS CARE INSURANCE-HEALTH CHILD HEALTH PLUS,525577,525577,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
4845277,ANTHEM BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,ANTHEM BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH APP,2304089,957514,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
5112692,BLADE INDUCTRIX DRONE-AERIAL,BLADE INDUCTRIX DRONE-AERIAL ,993629,993629,T300,3335,HORIZON HOBBY LLC,horizon,"AIRPLANES, AVIATION ACCESSORIES, SERVICES, EQUIP"
4847257,GROUP HEALTH COOPERATIVE INSURANCE-HEALTH,GROUP HEALTH COOPERATIVE INSURANCE-HEALTH MEDICARE,13499,2660939,B212,2910,KAISER FNDN HEALTH PLAN INC,kaiser,MEDICAL & DENTAL INSURANCE
5662753,AMBETTER INSURANCE-HEALTH,AMBETTER INSURANCE-HEALTH MY HEALTH PAYS,525577,525577,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
1761082,JOHNSTON ZABOR MCMANUS RESEARCH STUDY,JOHNSTON ZABOR MCMANUS RESEARCH STUDY ,2889621,2889622,B119,2106,RESEARCH HORIZONS LLC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
5702937,CVS HEALTH OMEPRAZOLE ANTACIDS,CVS HEALTH OMEPRAZOLE ANTACIDS TABS/CAPS,1359687,1359687,D213,37,CVS HEALTH CORP,cvs,DIGESTIVE AIDS & ANTACIDS
5783034,FLATS AT CHASE REAL ESTATE-RESIDENTIAL,FLATS AT CHASE REAL ESTATE-RESIDENTIAL ,2597947,2597947,B230,2068,HORIZON REALTY ADVISORS LLC-ST,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1233578,ORION BANK BANK SVCS,ORION BANK BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
1241025,PULASKI BANK CREDIT CARD SVCS,PULASKI BANK CREDIT CARD SVCS EQUICARD/VISA,1034732,1034732,B121,411,FIRST HORIZON NATL CORP,horizon,CREDIT CARDS
5837371,CHOOSEANTHEM.COM ONLINE-BUSINESS SVCS,CHOOSEANTHEM.COM ONLINE-BUSINESS SVCS ,3040808,3040808,B119,3204,CHOOSEANTHEM.COM,anthem,MISCELLANEOUS PROFESSIONAL SERVICES
3285959,ARTHRITIS CONNECT ONLINE-COMMUNITY-FORUM,ARTHRITIS CONNECT ONLINE-COMMUNITY-FORUM ARTHRITISCONNECT.COM,1564874,1564874,B143,3173,ALLIANCE HEALTH NETWORKS INC,healthnet,DATA COMMUNICATIONS NETWORKS
5703298,ANTHEM INSURANCE-HEALTH,ANTHEM INSURANCE-HEALTH MEDICARE,2304089,957514,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
5592779,ANTHEM GEORGETOWN ONE DEVELOPMENTS REALTORS,ANTHEM GEORGETOWN ONE DEVELOPMENTS REALTORS ,2863809,2863809,B230,1222,ANTHEM GEORGETOWN ON DVLPMTS GP LTD,anthem,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1781527,JOHNSTON ZABOR MCMANUS BUSINESS SVCS,JOHNSTON ZABOR MCMANUS BUSINESS SVCS ,2889621,2889622,B119,202,RESEARCH HORIZONS LLC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1286100,RUTHERFORD BANK & TRUST BANK SVCS,RUTHERFORD BANK & TRUST BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
4866375,COVENTRYCARES OF KENTUCKY INSURANCE-HEALTH,COVENTRYCARES OF KENTUCKY INSURANCE-HEALTH ,1359687,2844675,B212,2910,CVS HEALTH CORP,cvs,MEDICAL & DENTAL INSURANCE
5896535,HEALTHPARTNERS INSURANCE-HEALTH,HEALTHPARTNERS INSURANCE-HEALTH ROBIN,43091,415765,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
3294516,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH BADGERCARE PLUS,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
3296329,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH BCBSKS.COM,966202,966202,B212,2910,BLUE CROSS & BLUE SHILD OF KNSS INC,bcbs,MEDICAL & DENTAL INSURANCE
5149306,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH QUICKCARE,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1802151,PLAN FOR YOUR HEALTH INSURANCE-HEALTH,PLAN FOR YOUR HEALTH INSURANCE-HEALTH PLANFORYOURHEALTH.COM,1359687,2844674,B212,2910,CVS HEALTH CORP,cvs,MEDICAL & DENTAL INSURANCE
5153578,AXS TV ENVELOPE CABLE TV PROGRAM,AXS TV ENVELOPE CABLE TV PROGRAM ,2692145,2908611,B442,2876,ANTHEM SPORTS & ENTERTAINMENT CORP,anthem,CABLE TELEVISION STATIONS
5704195,PERMANENTE MEDICAL GROUP EMPLOYMENT RECRUITMENT,PERMANENTE MEDICAL GROUP EMPLOYMENT RECRUITMENT ,13499,8600,B720,529,KAISER FNDN HEALTH PLAN INC,kaiser,EMPLOYMENT RECRUITMENT
5156678,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH DUAL COMPLETE RP,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
5704287,UNITED HEALTH SVCS HOSPITAL,UNITED HEALTH SVCS HOSPITAL UROLOGY,1228441,1228441,D249,801,UNITED HEALTH SVCS INC-SY,unitedhealth_alt,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5666758,MOLINAS MAINTENANCE & REPAIR HOME REPAIR SVCS,MOLINAS MAINTENANCE & REPAIR HOME REPAIR SVCS ,2888417,2888417,B111,792,MOLINAS MAINTENANCE & REPAIR LLC,molina,"CONSTRUCTION, ENGINEERING & ARCHIT SRVCS"
5593763,KAISER TRANSPORT TRUCKING-FREIGHT SVCS,KAISER TRANSPORT TRUCKING-FREIGHT SVCS ,2864288,2864288,B613,2132,KAISER TRANSPORT INC-CR,kaiser,"STEAMSHIP, TRUCK & OTHER FACILITIES"
5667115,ANTHEM TAX SVCS TAX SVCS,ANTHEM TAX SVCS TAX SVCS ,2888160,2888160,B112,1688,ANTHEM TAX SVCS-WA,anthem,"ACCTING, AUDITING & BOOKKEEPING SERVICES"
5594082,NEW HORIZON SHUTTERS SHUTTERS,NEW HORIZON SHUTTERS SHUTTERS ,2863464,2863464,H529,1376,NEW HORIZON SHUTTERS INTL LLC,horizon,"MISC EQUIPMENT, FIXTURES & SYSTEMS"
3311629,HORIZON BLUE CROSS & BLUE SHIELD OF NJ INSURANCE-HEALTH,HORIZON BLUE CROSS & BLUE SHIELD OF NJ INSURANCE-HEALTH MEDICARE BLUE VALUE,2934905,2934905,B212,2910,HORIZON HEALTHCARE SVCS INC,horizon,MEDICAL & DENTAL INSURANCE
5838805,EVERETT CLINIC EMPLOYMENT RECRUITMENT,EVERETT CLINIC EMPLOYMENT RECRUITMENT ,43091,2864236,B720,529,UNITEDHEALTH GROUP INC,unitedhealth,EMPLOYMENT RECRUITMENT
4888911,HARKEN HEALTH INSURANCE-HEALTH,HARKEN HEALTH INSURANCE-HEALTH ,43091,43091,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
5167270,AXS TV SUNDAY NIGHT ROCKS CABLE TV PROGRAM,AXS TV SUNDAY NIGHT ROCKS CABLE TV PROGRAM ,2692145,2908611,B442,2876,ANTHEM SPORTS & ENTERTAINMENT CORP,anthem,CABLE TELEVISION STATIONS
3313933,MON BIJOU TOYS,MON BIJOU TOYS MONBIJOU.COM,1625653,1625653,G423,1756,HORIZON GROUP USA INC,horizon,TOYS
1370200,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH ,2304089,3337248,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
5670557,BLUE CROSS & BLUE SHIELD OF MASSACHUSTTS INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF MASSACHUSTTS INSURANCE-HEALTH MEDICARE ADVANTAGE HMO PLAN,957434,957434,B212,2910,BLUE CROSS & BLUE SHIELD MASS INC,bcbs,MEDICAL & DENTAL INSURANCE
5705205,HORIZON MEDICAL CTR MEDICAL SVCS,HORIZON MEDICAL CTR MEDICAL SVCS ,2901499,2901499,D249,961,HORIZON MEDICAL CTR LTD-CH,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1389656,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH SENIOR PLAN,2304089,3337248,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1389703,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,EMPIRE BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH EMPIREBLUE.COM,2304089,3337248,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1402094,FIRST NATL BANK OF THE SOUTH BANK SVCS,FIRST NATL BANK OF THE SOUTH BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
1872186,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH MEDICARE COMPLETE RX,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
5183242,HORIZON HOSPICE HOSPICE-PALLIATIVE CARE,HORIZON HOSPICE HOSPICE-PALLIATIVE CARE ,2677917,2677917,D249,3356,HORIZON HOSPICE,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1412616,CAPITAL BANK BANK SVCS,CAPITAL BANK BANK SVCS ,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
5752685,FIRST HORIZON BANK SVCS,FIRST HORIZON BANK SVCS COMMERCIAL BANKING,1034732,1034732,B151,107,FIRST HORIZON NATL CORP,horizon,BANKS
5758428,TEPEZZA RX-HUMAN-THYROID EYE DISS,TEPEZZA RX-HUMAN-THYROID EYE DISS INJECTION,2919053,3040653,D218,3340,HORIZON THERAPEUTICS PLC,horizon,"PHARMACEUTICAL HOUSES, GP"
4902942,CIGNA COACH BY CIGNA INSURANCE,CIGNA COACH BY CIGNA INSURANCE APP,11323,11323,B223,2102,CIGNA CORP,cigna,OTHER INSURANCE & COMBINATION COPY
5839875,HEALTHNETWORK INSURANCE-HEALTH,HEALTHNETWORK INSURANCE-HEALTH ,2826913,2826913,B212,2910,HEALTH NETWORK GROUP LLC,healthnet,MEDICAL & DENTAL INSURANCE
3328495,HEALTH NET FEDERAL SVCS INSURANCE-HEALTH,HEALTH NET FEDERAL SVCS INSURANCE-HEALTH HNFS.COM,525577,2575104,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
5193097,REGENCY HOSPICE HOSPICE-PALLIATIVE CARE,REGENCY HOSPICE HOSPICE-PALLIATIVE CARE ,13054,2802337,D249,3356,HUMANA INC,humana,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5193538,NEW CENTURY HOSPICE HOSPICE-PALLIATIVE CARE,NEW CENTURY HOSPICE HOSPICE-PALLIATIVE CARE ,13054,2802337,D249,3356,HUMANA INC,humana,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3331106,ROCKY MOUNTAIN HEALTH PLANS INSURANCE-HEALTH,ROCKY MOUNTAIN HEALTH PLANS INSURANCE-HEALTH RMPH.ORG,43091,2716850,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
5840093,HORIZON PREGNANCY CLINIC MEDICAL SVCS,HORIZON PREGNANCY CLINIC MEDICAL SVCS ,3054026,3054026,D249,961,HORIZON PREGNANCY CLINIC-LA,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5595780,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH HEALTHY BLUE,958314,958314,B212,2910,BLUE CROSS & BLUE SHIELD SOUTH CRLN,bcbs,MEDICAL & DENTAL INSURANCE
1455735,FIRST TENNESSEE BANK NA CORP-GEN,FIRST TENNESSEE BANK NA CORP-GEN ,1034732,1034732,B170,392,FIRST HORIZON NATL CORP,horizon,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
1919925,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH MEDICARERX,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
6025136,APPLE PIE HOME SALES REALTORS,APPLE PIE HOME SALES REALTORS ,3008593,3008593,B230,1222,HORIZON LAND MANAGEMENT LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
5706685,KOOTENAI HEALTH HOSPITAL,KOOTENAI HEALTH HOSPITAL MATERNITY,2189513,2189513,D249,801,KOOTENAI HEALTH NETWORK INC,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1923686,BLUE CROSS & BLUE SHIELD OF ALABAMA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF ALABAMA INSURANCE-HEALTH BEHEALTHY.COM,957400,957400,B212,2910,BLUE CROSS & BLUE SHILD OF ALABAMA,bcbs,MEDICAL & DENTAL INSURANCE
5790140,4C MEDICAL GROUP MEDICAL SVCS,4C MEDICAL GROUP MEDICAL SVCS ,43091,2731147,D249,961,UNITEDHEALTH GROUP INC,unitedhealth,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3336639,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH BCBSLA.COM,957307,957307,B212,2910,BLUE CROSS & BLUE SHILD OF LSN FNDN,bcbs,MEDICAL & DENTAL INSURANCE
5901283,NEW HORIZONS DENTAL DENTAL SVCS,NEW HORIZONS DENTAL DENTAL SVCS ,2974229,2974229,D249,446,NEW HORIZONS DENTAL-ST,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3337376,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH UHCTOGETHER.COM,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
88229,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH MEDICARE,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1520132,FIRST TENNESSEE SPONSORED EXHIBITION,FIRST TENNESSEE SPONSORED EXHIBITION ,1034732,1034732,G329,548,FIRST HORIZON NATL CORP,horizon,MISC ENTERTAINMENT & COMBINATION COPY
1524686,FTN FINANCIAL FINANCIAL-INVESTMENT SVCS,FTN FINANCIAL FINANCIAL-INVESTMENT SVCS ,1034732,1034732,B152,2125,FIRST HORIZON NATL CORP,horizon,BROKERAGE SVCS
4922956,FAR HORIZON TRADERS ONLINE RTL-LEATHER GOODS,FAR HORIZON TRADERS ONLINE RTL-LEATHER GOODS FARHORIZONTRADERS.COM,2558033,2558033,G711,3238,FAR HORIZON TRADERS,horizon,"APPAREL, FOOTWEAR & ACCESSORY STORES"
5840924,JETSEAM ONLINE RTL-UNIFORMS,JETSEAM ONLINE RTL-UNIFORMS JETSEAM.COM,2954879,2954879,G719,3265,NEW HORIZON UNIFORMS LLC,horizon,MISCELLANEOUS RETAIL
6026140,KAISER HAFEZI LAW LEGAL SVCS,KAISER HAFEZI LAW LEGAL SVCS ,3015206,3015206,B119,904,KAISER HAFEZI LAW LTD-CH,kaiser,MISCELLANEOUS PROFESSIONAL SERVICES
5789563,EMBLEMHEALTH MINDFUL MOMENT VIGNETTE,EMBLEMHEALTH MINDFUL MOMENT VIGNETTE ,1597894,1597894,G900,1820,EMBLEMHEALTH INC,emblem,MISCELLANEOUS PDTS/SVCS
4925896,BLUE CROSS & BLUE SHIELD OF ALABAMA ALABAMA BLUE INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF ALABAMA ALABAMA BLUE INSURANCE-HEALTH APP,957400,957400,B212,2910,BLUE CROSS & BLUE SHILD OF ALABAMA,bcbs,MEDICAL & DENTAL INSURANCE
5840987,KAISER FAMILY FNDN PROFESSIONAL ORGN,KAISER FAMILY FNDN PROFESSIONAL ORGN ,2954543,2954543,B189,1184,KAISER FAMILY FNDN-SF,kaiser,MISCELLANEOUS ORGANIZATION ADVERTISING
5218362,UNITED HEALTHCARE INSURANCE-HEALTH,UNITED HEALTHCARE INSURANCE-HEALTH DUAL COMPLETE LP,43091,1329110,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
5597889,HORIZON PROSTHETICS MEDICAL SVCS,HORIZON PROSTHETICS MEDICAL SVCS ,2860238,2860238,D249,961,HORIZON PROSTHETICS LLC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
