MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
145,2023-01,14842,F222,59.44,2,2
146,2023-01,11440,F221,9.30,1,1
146,2023-01,11440,F222,2.87,1,1
146,2023-01,14842,F222,1830.99,3,3
149,2023-01,11440,F222,8.30,1,1
150,2023-01,11440,F222,581.25,11,11
151,2023-01,18823,F224,62.40,6,6
154,2023-01,11440,F222,29.44,4,4
157,2023-01,14842,F221,214.80,7,7
157,2023-01,662519,F224,312.00,6,6
159,2023-01,11440,F222,79.06,2,2
160,2023-01,11440,F222,5977.27,35,35
161,2023-01,11440,F221,208.00,1,1
161,2023-01,11440,F222,504.24,5,5
161,2023-01,14842,F222,18.20,2,2
164,2023-01,11440,F222,46.50,2,2
165,2023-01,14842,F222,32.56,2,2
166,2023-01,14842,F222,533.78,10,10
167,2023-01,11440,F222,11.24,1,1
167,2023-01,14842,F221,287.70,16,16
170,2023-01,11440,F222,133.69,2,2
170,2023-01,11440,F224,4.07,1,1
171,2023-01,14842,F221,458.52,8,8
173,2023-01,11440,F222,62.14,2,2
175,2023-01,,,220.65,19,19
181,2023-01,14842,F222,593.16,7,7
188,2023-01,11440,F222,279.00,6,6
198,2023-01,11440,F222,13.96,2,2
200,2023-01,11440,F222,23.25,1,1
202,2023-01,11440,F222,125.39,3,3
202,2023-01,14842,F221,89.94,1,1
202,2023-01,14842,F222,417.82,6,6
202,2023-01,2531252,F221,69.75,1,1
209,2023-01,14842,F221,32.69,1,1
213,2023-01,11440,F222,38.79,1,1
216,2023-01,14842,F221,1304.18,17,17
217,2023-01,9143,F224,6018.01,85,85
218,2023-01,11440,F222,135.52,5,5
219,2023-01,14842,F222,585.90,14,14
222,2023-01,11440,F222,41.09,1,1
223,2023-01,11440,F222,259.30,5,5
223,2023-01,1309000,F224,29342.71,643,643
223,2023-01,14842,F222,14154.72,48,48
223,2023-01,2531252,F221,1327.32,4,4
225,2023-01,11440,F222,32.06,3,3
226,2023-01,14842,F222,3772.34,11,11
227,2023-01,14842,F222,1959.28,24,24
227,2023-01,2531252,F221,734.93,2,2
228,2023-01,14842,F222,116.56,4,4
230,2023-01,11440,F222,881.10,26,26
232,2023-01,11440,F222,2.33,1,1
232,2023-01,2531252,F221,4024.03,26,26
232,2023-01,,,1186.03,15,15
233,2023-01,11440,F222,9.77,1,1
233,2023-01,14842,F222,27.90,6,6
234,2023-01,11440,F222,49.92,4,4
234,2023-01,14842,F222,1536.90,11,11
235,2023-01,11440,F222,3106.81,12,12
235,2023-01,14842,F221,2523.09,5,5
235,2023-01,14842,F222,248.19,11,11
235,2023-01,2531252,F221,315.46,2,2
236,2023-01,14842,F222,604.50,13,13
240,2023-01,11440,F222,145.64,2,2
241,2023-01,14842,F222,372.00,16,16
248,2023-01,11440,F222,444.46,2,2
250,2023-01,14842,F221,668.71,2,2
250,2023-01,14842,F222,247.46,16,16
250,2023-01,2531252,F221,172.40,2,2
258,2023-01,11440,F222,7.65,1,1
261,2023-01,14842,F222,106.04,17,17
261,2023-01,2531252,F221,10.40,2,2
262,2023-01,14842,F222,80.91,11,11
262,2023-01,2531252,F221,31.20,3,3
269,2023-01,14842,F221,305.39,11,11
269,2023-01,14842,F222,695.73,11,11
270,2023-01,11440,F222,950.32,20,20
270,2023-01,14842,F221,153.48,2,2
270,2023-01,14842,F222,195.52,19,19
270,2023-01,2531252,F221,136.02,6,6
271,2023-01,11440,F222,16.21,1,1
271,2023-01,14842,F222,55.80,6,6
275,2023-01,11440,F222,54.06,3,3
286,2023-01,11440,F222,93.72,12,12
287,2023-01,11440,F222,4.01,1,1
287,2023-01,14842,F221,28.46,4,4
293,2023-01,11440,F222,1669.11,17,17
293,2023-01,14842,F222,100.67,21,21
293,2023-01,2531252,F221,62.40,3,3
298,2023-01,11440,F222,71.28,12,12
298,2023-01,14842,F221,2392.77,56,56
302,2023-01,11440,F222,3.02,1,1
302,2023-01,14842,F221,63.24,4,4
305,2023-01,11440,F222,16.02,1,1
309,2023-01,14842,F222,18.35,4,4
317,2023-01,14842,F222,67.43,1,1
322,2023-01,14842,F221,75.34,2,2
324,2023-01,14842,F221,35.05,1,1
324,2023-01,14842,F222,35.05,1,1
336,2023-01,11440,F222,813.80,10,10
336,2023-01,14842,F221,56.73,2,2
343,2023-01,11440,F221,6.41,1,1
344,2023-01,11440,F221,41.60,4,4
344,2023-01,14842,F221,60.46,3,3
346,2023-01,14842,F222,2257.71,45,45
349,2023-01,14842,F222,37.20,4,4
351,2023-01,14842,F222,3307.15,14,14
351,2023-01,2531252,F221,6.98,1,1
352,2023-01,14842,F221,105.47,5,5
353,2023-01,14842,F221,1759.58,3,3
357,2023-01,11440,F222,11.88,1,1
357,2023-01,14842,F221,8.87,1,1
359,2023-01,11440,F222,3.02,1,1
365,2023-01,11440,F222,27.90,2,2
365,2023-01,14842,F212,1456.00,1,1
365,2023-01,14842,F222,49.08,6,6
367,2023-01,11440,F222,12.14,2,2
370,2023-01,11440,F221,1123.56,7,7
370,2023-01,14842,F221,330.87,1,1
371,2023-01,11440,F222,106.45,3,3
389,2023-01,11440,F222,10.39,1,1
390,2023-01,11440,F222,27.23,1,1
390,2023-01,14842,F221,1055.09,3,3
400,2023-01,11440,F221,872.99,10,10
401,2023-01,14842,F221,1831.17,5,5
401,2023-01,14842,F222,9.30,2,2
403,2023-01,11440,F222,110.69,1,1
403,2023-01,14842,F221,22014.29,5,5
403,2023-01,1809,F224,4397.44,27,27
404,2023-01,11440,F222,58.67,2,2
407,2023-01,11440,F221,204.20,6,6
407,2023-01,14842,F221,1940.38,14,14
411,2023-01,11440,F221,7558.04,62,62
413,2023-01,11440,F222,93.60,3,3
419,2023-01,14842,F221,286.75,1,1
439,2023-01,11440,F221,7437.62,25,25
439,2023-01,14842,F221,711.65,3,3
455,2023-01,14842,F221,124.46,2,2
455,2023-01,9143,F224,2315.02,57,57
462,2023-01,14842,F221,77.36,1,1
100,2023-02,11440,F222,157.69,3,3
100,2023-02,1809,F224,6101.48,121,121
101,2023-02,11440,F221,39.00,1,1
101,2023-02,11440,F222,7463.20,4,4
101,2023-02,14842,F222,565.50,3,3
102,2023-02,14842,F222,210.60,3,3
104,2023-02,14842,F222,36073.04,228,228
105,2023-02,14842,F221,1832.65,3,3
105,2023-02,18823,F224,249.60,8,8
106,2023-02,11440,F224,7336.04,12,12
106,2023-02,14842,F221,1432.97,9,9
108,2023-02,11440,F221,754.00,1,1
108,2023-02,14842,F222,19873.69,285,285
108,2023-02,1665136,F221,38459.76,42,42
110,2023-02,11440,F222,609.59,1,1
110,2023-02,14842,F222,30001.39,237,237
111,2023-02,14842,F222,159.90,3,3
112,2023-02,11440,F222,1192.22,2,2
113,2023-02,11440,F221,156.00,1,1
113,2023-02,11440,F222,69.75,1,1
113,2023-02,14842,F222,363.84,4,4
114,2023-02,11440,F222,154.61,1,1
115,2023-02,14842,F222,10975.35,191,191
116,2023-02,14842,F222,26.00,2,2
117,2023-02,11440,F221,7.80,1,1
117,2023-02,11440,F222,47.46,4,4
117,2023-02,14842,F221,505.78,3,3
118,2023-02,11440,F222,14.20,1,1
118,2023-02,14842,F222,346.77,4,4
120,2023-02,14842,F222,19.91,1,1
122,2023-02,11440,F222,32.55,7,7
123,2023-02,11440,F222,143.45,2,2
124,2023-02,11440,F221,290.28,1,1
124,2023-02,14842,F221,561.94,1,1
124,2023-02,14842,F222,696.81,3,3
127,2023-02,11440,F221,338.00,1,1
127,2023-02,14842,F222,128.70,3,3
128,2023-02,11440,F222,1962.76,4,4
128,2023-02,14842,F222,10.40,1,1
129,2023-02,11440,F222,451.04,16,16
129,2023-02,14842,F221,403.00,1,1
129,2023-02,14842,F222,263.28,4,4
130,2023-02,14842,F222,21.94,1,1
131,2023-02,668525,F221,46.04,6,6
133,2023-02,14842,F222,885.49,3,3
134,2023-02,11440,F221,254.80,1,1
134,2023-02,14842,F221,97.65,1,1
134,2023-02,14842,F222,1824.28,4,4
135,2023-02,11440,F222,6201.89,9,9
135,2023-02,14842,F221,16109.61,37,37
135,2023-02,14842,F222,18717.71,199,199
136,2023-02,14842,F221,179.54,3,3
136,2023-02,14842,F222,103.32,4,4
139,2023-02,14842,F221,2456.90,3,3
139,2023-02,14842,F222,8320.00,4,4
141,2023-02,11440,F222,587.84,16,16
141,2023-02,14842,F221,588.00,4,4
141,2023-02,14842,F222,1220.42,10,10
142,2023-02,11440,F222,3274.85,2,2
144,2023-02,14842,F222,390.00,3,3
145,2023-02,14842,F221,220.90,5,5
145,2023-02,14842,F222,116.67,4,4
147,2023-02,14842,F222,1702.72,4,4
150,2023-02,11440,F222,194.56,8,8
150,2023-02,14842,F222,41.60,2,2
151,2023-02,18823,F224,239.20,5,5
153,2023-02,14842,F222,16.86,1,1
155,2023-02,11440,F222,41.85,1,1
156,2023-02,14842,F221,28.69,1,1
156,2023-02,14842,F222,204.88,4,4
157,2023-02,14842,F221,645.80,12,12
157,2023-02,662519,F224,99.84,8,8
160,2023-02,11440,F222,6698.18,40,40
160,2023-02,14842,F221,1900.97,13,13
161,2023-02,11440,F221,199.09,1,1
163,2023-02,11440,F222,66.84,3,3
166,2023-02,14842,F222,11834.44,151,151
167,2023-02,14842,F221,300.61,9,9
169,2023-02,11440,F222,338.29,2,2
170,2023-02,11440,F224,3.94,1,1
170,2023-02,14842,F221,1076.61,11,11
175,2023-02,11440,F222,13.96,2,2
175,2023-02,,,28.54,1,1
176,2023-02,14842,F222,210.55,4,4
181,2023-02,14842,F222,1166.33,23,23
184,2023-02,14842,F222,58.24,1,1
188,2023-02,11440,F222,83.46,6,6
198,2023-02,14842,F222,280.80,6,6
200,2023-02,11440,F222,26.84,1,1
202,2023-02,11440,F221,31.20,1,1
202,2023-02,11440,F222,132.55,2,2
202,2023-02,14842,F221,1283.84,2,2
202,2023-02,14842,F222,10080.09,15,15
204,2023-02,11440,F222,0.93,1,1
209,2023-02,14842,F222,24.03,1,1
213,2023-02,11440,F221,176.80,1,1
213,2023-02,14842,F222,110.05,1,1
216,2023-02,11440,F221,11.70,1,1
216,2023-02,14842,F221,270.24,8,8
216,2023-02,14842,F222,11.70,1,1
217,2023-02,11440,F221,450.67,1,1
217,2023-02,11440,F222,242.83,1,1
217,2023-02,9143,F224,3649.43,55,55
218,2023-02,11440,F222,91.07,3,3
218,2023-02,14842,F222,1351.45,3,3
219,2023-02,14842,F222,499.20,4,4
222,2023-02,11440,F221,52.00,1,1
222,2023-02,11440,F222,30.00,1,1
222,2023-02,14842,F222,103.88,4,4
223,2023-02,11440,F222,157.37,2,2
223,2023-02,1309000,F224,47278.82,938,938
223,2023-02,14842,F222,2530.68,12,12
223,2023-02,2531252,F221,1081.60,2,2
228,2023-02,14842,F222,117.00,3,3
230,2023-02,11440,F222,845.70,27,27
230,2023-02,14842,F222,41.85,1,1
231,2023-02,14842,F221,176.96,5,5
231,2023-02,14842,F222,8999.47,88,88
232,2023-02,11440,F222,236.13,2,2
233,2023-02,14842,F222,74.40,8,8
233,2023-02,2531252,F221,41.60,2,2
234,2023-02,14842,F222,20.48,8,8
234,2023-02,2531252,F221,11.44,2,2
235,2023-02,11440,F222,485.65,10,10
235,2023-02,14842,F221,435.72,3,3
236,2023-02,14842,F222,2232.00,8,8
236,2023-02,2531252,F221,624.00,1,1
237,2023-02,14842,F222,208.00,4,4
240,2023-02,14842,F222,56.71,1,1
241,2023-02,14842,F222,1699.50,6,6
241,2023-02,2531252,F221,104.00,1,1
244,2023-02,14842,F221,46.50,1,1
244,2023-02,14842,F222,46.50,1,1
248,2023-02,11440,F222,174.97,1,1
250,2023-02,14842,F222,44.64,8,8
250,2023-02,2531252,F221,12.48,1,1
262,2023-02,14842,F222,30.68,4,4
262,2023-02,2531252,F221,17.16,1,1
269,2023-02,14842,F222,6.51,1,1
270,2023-02,11440,F222,2858.78,19,19
270,2023-02,14842,F222,23.25,1,1
273,2023-02,14842,F222,45.66,2,2
279,2023-02,11440,F222,42.08,1,1
286,2023-02,11440,F222,103.80,12,12
293,2023-02,11440,F222,1674.24,16,16
293,2023-02,14842,F222,60.24,3,3
298,2023-02,11440,F221,10.40,1,1
298,2023-02,11440,F222,129.92,14,14
298,2023-02,14842,F221,20.84,5,5
302,2023-02,14842,F221,896.85,5,5
302,2023-02,14842,F222,31.62,3,3
305,2023-02,11440,F222,10.70,1,1
309,2023-02,11440,F222,255.60,2,2
309,2023-02,14842,F222,140.40,3,3
310,2023-02,14842,F222,58.36,2,2
311,2023-02,14842,F222,31.20,1,1
317,2023-02,14842,F222,175.44,12,12
318,2023-02,11440,F222,90.09,1,1
336,2023-02,11440,F222,47.43,3,3
337,2023-02,14842,F222,56.44,4,4
344,2023-02,14842,F221,85.56,1,1
346,2023-02,14842,F221,458.23,11,11
346,2023-02,14842,F222,1208.16,26,26
349,2023-02,11440,F222,13.95,1,1
351,2023-02,11440,F222,11.63,1,1
351,2023-02,14842,F222,1878.46,11,11
352,2023-02,14842,F221,51.02,2,2
353,2023-02,11440,F222,18.66,1,1
353,2023-02,14842,F221,820.36,1,1
356,2023-02,11440,F222,20.93,1,1
358,2023-02,11440,F222,95.79,1,1
365,2023-02,11440,F222,23.25,1,1
371,2023-02,11440,F222,23.25,1,1
389,2023-02,11440,F222,46.50,1,1
390,2023-02,11440,F222,31.07,1,1
400,2023-02,14842,F222,249.01,2,2
403,2023-02,14842,F221,9505.18,4,4
404,2023-02,11440,F222,24.84,4,4
404,2023-02,14842,F221,8.14,1,1
407,2023-02,11440,F222,1396.55,2,2
407,2023-02,14842,F221,1397.08,9,9
411,2023-02,11440,F221,147.76,4,4
420,2023-02,11440,F222,392.92,2,2
425,2023-02,11440,F221,1521.73,35,35
425,2023-02,14842,F222,949.68,4,4
455,2023-02,9143,F224,3712.58,124,124
481,2023-02,14842,F222,127.41,3,3
100,2023-03,11440,F222,2.55,1,1
100,2023-03,1809,F224,5752.67,111,111
101,2023-03,14842,F222,634.53,1,1
102,2023-03,14842,F222,55.65,1,1
103,2023-03,11440,F222,7.64,1,1
104,2023-03,14842,F222,176858.70,829,829
105,2023-03,11440,F221,88.40,1,1
105,2023-03,14842,F222,568.15,1,1
105,2023-03,18823,F224,285.72,6,6
106,2023-03,11440,F224,6848.72,12,12
107,2023-03,14842,F222,111.27,1,1
108,2023-03,14842,F222,65756.72,852,852
108,2023-03,1665136,F221,4214.19,116,116
109,2023-03,14842,F222,154.94,1,1
110,2023-03,14842,F222,86473.53,763,763
112,2023-03,14842,F222,289.17,1,1
115,2023-03,14842,F222,42422.06,583,583
117,2023-03,14842,F222,350.44,1,1
121,2023-03,14842,F222,75.63,1,1
122,2023-03,11440,F222,32.55,7,7
123,2023-03,14842,F222,61.85,1,1
126,2023-03,14842,F222,40.19,2,2
129,2023-03,11440,F222,300.52,11,11
129,2023-03,14842,F222,141.14,1,1
130,2023-03,11440,F222,4.86,1,1
131,2023-03,14842,F222,23.25,1,1
131,2023-03,668525,F221,29.41,4,4
132,2023-03,11440,F222,33.60,1,1
132,2023-03,14842,F222,206.33,2,2
135,2023-03,11440,F222,4340.88,4,4
135,2023-03,14842,F221,39182.44,77,77
135,2023-03,14842,F222,64674.64,728,728
136,2023-03,14842,F222,38.75,1,1
139,2023-03,14842,F222,506.85,1,1
141,2023-03,11440,F222,596.82,14,14
141,2023-03,14842,F221,910.98,10,10
141,2023-03,14842,F222,13253.18,93,93
142,2023-03,14842,F222,44.89,1,1
144,2023-03,14842,F222,162.17,1,1
145,2023-03,14842,F221,3982.92,28,28
145,2023-03,14842,F222,170.08,7,7
150,2023-03,11440,F222,139.54,8,8
151,2023-03,18823,F224,575.70,5,5
153,2023-03,14842,F222,20.63,1,1
155,2023-03,11440,F222,10.46,1,1
155,2023-03,14842,F222,77.89,1,1
156,2023-03,14842,F222,77.54,1,1
157,2023-03,14842,F222,69.32,1,1
157,2023-03,662519,F224,99.84,8,8
160,2023-03,11440,F222,3954.40,27,27
160,2023-03,14842,F221,30536.34,175,175
160,2023-03,14842,F222,480.65,8,8
164,2023-03,14842,F222,54.78,1,1
166,2023-03,14842,F222,42474.85,462,462
167,2023-03,14842,F222,93.00,1,1
170,2023-03,14842,F221,6022.66,66,66
170,2023-03,14842,F222,114.98,1,1
174,2023-03,14842,F222,63.94,1,1
176,2023-03,14842,F222,91.35,1,1
181,2023-03,14842,F221,211.81,2,2
181,2023-03,14842,F222,5183.45,54,54
188,2023-03,11440,F222,93.00,4,4
188,2023-03,14842,F222,60.56,1,1
200,2023-03,11440,F222,129.00,2,2
202,2023-03,14842,F222,1207.28,17,17
205,2023-03,11440,F222,34.41,1,1
206,2023-03,14842,F222,11.63,1,1
209,2023-03,14842,F222,15.09,1,1
210,2023-03,14842,F221,235.12,9,9
210,2023-03,14842,F222,2728.09,76,76
211,2023-03,14842,F222,52.95,1,1
212,2023-03,14842,F222,8.63,1,1
216,2023-03,11440,F222,4.65,1,1
217,2023-03,9143,F224,4401.53,55,55
218,2023-03,11440,F222,137.08,2,2
218,2023-03,14842,F222,909.08,1,1
223,2023-03,1309000,F224,36355.22,748,748
223,2023-03,14842,F222,847.63,1,1
224,2023-03,14842,F222,35.34,1,1
225,2023-03,11440,F222,10.70,2,2
226,2023-03,14842,F222,219.27,3,3
227,2023-03,14842,F222,26.04,1,1
230,2023-03,11440,F222,720.95,15,15
231,2023-03,14842,F221,6866.50,92,92
231,2023-03,14842,F222,9440.69,84,84
232,2023-03,2531252,F221,5490.68,56,56
234,2023-03,14842,F222,18.52,1,1
235,2023-03,11440,F222,392.31,7,7
235,2023-03,14842,F222,354.33,1,1
236,2023-03,11440,F222,52.00,1,1
241,2023-03,14842,F222,358.05,1,1
244,2023-03,14842,F221,46.50,1,1
244,2023-03,14842,F222,39.80,1,1
248,2023-03,14842,F222,1904.18,41,41
249,2023-03,11440,F222,5.68,1,1
250,2023-03,11440,F222,35.96,2,2
250,2023-03,14842,F222,69.75,1,1
251,2023-03,11440,F222,8.69,2,2
251,2023-03,14842,F222,67.50,1,1
256,2023-03,14842,F222,23.25,1,1
258,2023-03,14842,F222,465.00,1,1
258,2023-03,332809,F221,70.20,13,13
259,2023-03,14842,F222,3.72,1,1
269,2023-03,14842,F221,1968.59,48,48
269,2023-03,14842,F222,4038.15,108,108
270,2023-03,11440,F222,212.72,4,4
270,2023-03,14842,F222,41.94,1,1
271,2023-03,14842,F222,150.12,4,4
275,2023-03,14842,F222,27.27,1,1
278,2023-03,14842,F222,36.25,1,1
282,2023-03,14842,F221,1251.35,28,28
282,2023-03,14842,F222,5739.34,103,103
286,2023-03,11440,F222,87.48,9,9
292,2023-03,14842,F222,26.08,1,1
293,2023-03,11440,F222,525.02,4,4
293,2023-03,14842,F222,94.29,1,1
298,2023-03,11440,F222,39.33,8,8
302,2023-03,14842,F221,181.36,4,4
302,2023-03,14842,F222,34.88,1,1
309,2023-03,11440,F222,163.91,1,1
310,2023-03,14842,F222,39.53,1,1
316,2023-03,14842,F222,90.58,1,1
317,2023-03,14842,F222,852.10,34,34
322,2023-03,14842,F222,47.16,1,1
336,2023-03,11440,F222,210.80,4,4
343,2023-03,14842,F222,36.04,1,1
344,2023-03,11440,F222,4354.15,35,35
344,2023-03,14842,F221,515.08,2,2
344,2023-03,14842,F222,3921.68,37,37
344,2023-03,2108812,F224,109.76,2,2
344,2023-03,2531252,F221,55.29,1,1
344,2023-03,547527,F224,192.98,2,2
346,2023-03,14842,F221,2694.59,61,61
346,2023-03,14842,F222,2164.18,39,39
349,2023-03,11440,F222,31.20,1,1
351,2023-03,11440,F222,52.00,2,2
351,2023-03,14842,F221,786.95,5,5
351,2023-03,14842,F222,325.50,2,2
352,2023-03,14842,F221,191.64,9,9
353,2023-03,11440,F222,38270.61,38,38
353,2023-03,14842,F222,26456.01,85,85
353,2023-03,2108812,F224,2825.43,2,2
353,2023-03,2531252,F221,3530.44,2,2
353,2023-03,547527,F224,372.83,1,1
357,2023-03,14842,F222,46.50,1,1
362,2023-03,11440,F222,25.11,1,1
365,2023-03,11440,F222,104.00,2,2
367,2023-03,11440,F222,4.65,1,1
370,2023-03,14842,F222,86.80,2,2
371,2023-03,11440,F222,1705.01,23,23
371,2023-03,14842,F222,1944.76,25,25
371,2023-03,2108812,F224,74.88,1,1
371,2023-03,547527,F224,148.20,3,3
373,2023-03,14842,F222,23.25,1,1
389,2023-03,11440,F222,6320.21,37,37
389,2023-03,14842,F222,2582.26,51,51
389,2023-03,2531252,F221,169.37,1,1
390,2023-03,11440,F222,63.18,1,1
390,2023-03,14842,F222,348.51,3,3
401,2023-03,14842,F222,330.48,5,5
402,2023-03,11440,F222,15.91,1,1
402,2023-03,14842,F222,18.60,1,1
403,2023-03,14842,F222,2430.09,3,3
407,2023-03,11440,F221,97.84,1,1
407,2023-03,14842,F222,317.76,2,2
410,2023-03,14842,F222,31.60,2,2
411,2023-03,14842,F222,124.00,3,3
419,2023-03,14842,F222,221.26,2,2
420,2023-03,14842,F222,372.00,2,2
425,2023-03,14842,F222,89.52,2,2
428,2023-03,14842,F222,198.55,4,4
439,2023-03,14842,F222,203.80,3,3
462,2023-03,14842,F222,58.90,2,2
466,2023-03,14842,F222,116.26,2,2
468,2023-03,14842,F222,9.30,1,1
101,2023-04,14842,F222,2097.73,6,6
101,2023-04,14842,F224,103.20,1,1
102,2023-04,14842,F222,700.69,16,16
103,2023-04,14842,F222,27.90,1,1
104,2023-04,14842,F222,8012.87,30,30
105,2023-04,14842,F222,125.27,3,3
105,2023-04,14842,F224,58.90,2,2
106,2023-04,14842,F222,16.74,1,1
106,2023-04,1809,F224,11348.55,23,23
108,2023-04,11440,F222,13.96,2,2
108,2023-04,14842,F221,85.94,2,2
108,2023-04,14842,F222,5443.38,36,36
108,2023-04,1665136,F221,4681.60,88,88
110,2023-04,11440,F222,36.34,1,1
110,2023-04,14842,F222,5258.94,42,42
111,2023-04,14842,F222,604.17,3,3
112,2023-04,14842,F222,40.66,2,2
113,2023-04,14842,F222,49.99,1,1
113,2023-04,14842,F224,37.26,2,2
114,2023-04,11440,F222,9.30,2,2
114,2023-04,14842,F222,416.63,6,6
114,2023-04,14842,F224,18.42,1,1
115,2023-04,14842,F222,1190.16,8,8
116,2023-04,14842,F222,465.00,2,2
117,2023-04,14842,F221,350.74,2,2
118,2023-04,14842,F222,37.53,2,2
120,2023-04,14842,F222,4.65,1,1
121,2023-04,14842,F222,109.21,6,6
122,2023-04,11440,F222,33.84,10,10
122,2023-04,14842,F222,30.78,6,6
123,2023-04,14842,F222,41.85,3,3
126,2023-04,14842,F222,2.79,1,1
127,2023-04,11440,F222,4.66,2,2
127,2023-04,14842,F222,200.09,7,7
128,2023-04,14842,F222,509.97,5,5
129,2023-04,11440,F222,235.60,8,8
129,2023-04,14842,F222,87.56,2,2
129,2023-04,14842,F224,7.25,1,1
130,2023-04,14842,F222,62.69,3,3
131,2023-04,11440,F222,161.84,4,4
131,2023-04,14842,F221,75.22,4,4
131,2023-04,14842,F222,439.31,14,14
131,2023-04,14842,F224,6.18,1,1
131,2023-04,668525,F221,49.91,3,3
132,2023-04,11440,F222,83.90,4,4
132,2023-04,14842,F222,309.55,8,8
132,2023-04,14842,F224,4.65,1,1
133,2023-04,14842,F222,202.52,3,3
134,2023-04,14842,F222,43.19,3,3
135,2023-04,14842,F221,24039.40,71,71
135,2023-04,14842,F222,1445.03,11,11
136,2023-04,14842,F222,11.11,1,1
137,2023-04,14842,F222,5.31,1,1
138,2023-04,14842,F221,37.20,2,2
138,2023-04,14842,F222,37.21,1,1
139,2023-04,11440,F222,242.20,1,1
139,2023-04,14842,F222,1171.71,5,5
141,2023-04,11440,F222,209.28,6,6
141,2023-04,14842,F222,6534.71,65,65
142,2023-04,14842,F222,52.31,1,1
143,2023-04,14842,F222,15.81,1,1
144,2023-04,14842,F222,58.86,3,3
145,2023-04,14842,F221,4932.44,68,68
145,2023-04,14842,F222,221.83,7,7
147,2023-04,14842,F222,72.41,2,2
148,2023-04,14842,F221,226.92,2,2
148,2023-04,14842,F222,68.59,1,1
150,2023-04,14842,F222,18.60,4,4
150,2023-04,14842,F224,14.32,2,2
151,2023-04,14842,F222,40.33,3,3
155,2023-04,14842,F222,23.25,1,1
156,2023-04,14842,F221,22.08,2,2
157,2023-04,14842,F221,18.60,2,2
157,2023-04,662519,F224,2811.00,15,15
160,2023-04,11440,F222,930.00,8,8
160,2023-04,14842,F222,47.99,2,2
161,2023-04,14842,F222,16.14,2,2
163,2023-04,14842,F222,48.06,2,2
166,2023-04,14842,F222,1423.62,11,11
167,2023-04,14842,F222,116.82,4,4
170,2023-04,14842,F222,41.86,4,4
171,2023-04,14842,F222,48.04,2,2
173,2023-04,14842,F222,19.14,2,2
174,2023-04,11440,F222,5.04,1,1
175,2023-04,14842,F222,25.66,1,1
176,2023-04,14842,F222,519.24,17,17
177,2023-04,14842,F221,74.40,2,2
177,2023-04,14842,F222,27.90,1,1
181,2023-04,14842,F222,1117.80,25,25
182,2023-04,14842,F222,75.56,1,1
183,2023-04,14842,F222,58.54,1,1
188,2023-04,14842,F222,25.64,1,1
192,2023-04,14842,F222,18.60,2,2
196,2023-04,14842,F224,77.02,1,1
198,2023-04,14842,F222,1.16,1,1
198,2023-04,14842,F224,25.58,2,2
200,2023-04,11440,F222,70.59,3,3
202,2023-04,14842,F222,1127.23,24,24
203,2023-04,14842,F222,144.03,12,12
204,2023-04,14842,F221,4.65,1,1
204,2023-04,14842,F222,24.42,4,4
205,2023-04,14842,F221,36.28,2,2
205,2023-04,14842,F222,40.80,2,2
206,2023-04,14842,F222,2.33,1,1
