MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
271,2020-12,1809,F224,47.00,27,27
271,2020-12,2531252,F221,0.00,1,1
273,2020-12,1809,F224,0.00,18,18
273,2020-12,2531252,F221,0.00,1,1
275,2020-12,1809,F224,0.00,14,14
275,2020-12,2531252,F221,0.00,1,1
276,2020-12,1809,F224,3.00,16,16
276,2020-12,2531252,F221,0.00,1,1
278,2020-12,1809,F224,51.00,20,20
278,2020-12,2531252,F221,0.00,1,1
279,2020-12,1809,F224,0.00,16,16
279,2020-12,2531252,F221,0.00,1,1
282,2020-12,1809,F224,0.00,20,20
282,2020-12,2531252,F221,0.00,1,1
286,2020-12,1809,F224,77.00,19,19
286,2020-12,2531252,F221,0.00,1,1
287,2020-12,1809,F224,17.00,17,17
287,2020-12,2531252,F221,0.00,1,1
291,2020-12,1809,F224,0.00,17,17
291,2020-12,2531252,F221,0.00,1,1
292,2020-12,1809,F224,0.00,20,20
292,2020-12,2531252,F221,0.00,1,1
293,2020-12,1809,F224,45.00,25,25
293,2020-12,2531252,F221,0.00,1,1
298,2020-12,1809,F224,0.00,21,21
298,2020-12,2531252,F221,0.00,1,1
302,2020-12,1809,F224,0.00,18,18
302,2020-12,2531252,F221,0.00,1,1
305,2020-12,1809,F224,0.00,12,12
305,2020-12,2531252,F221,0.00,1,1
309,2020-12,1809,F224,0.00,17,17
309,2020-12,2531252,F221,0.00,1,1
310,2020-12,1809,F224,0.00,9,9
310,2020-12,2531252,F221,0.00,1,1
311,2020-12,1809,F224,0.00,14,14
311,2020-12,2531252,F221,0.00,1,1
316,2020-12,1809,F224,0.00,20,20
316,2020-12,2531252,F221,0.00,1,1
317,2020-12,1809,F224,0.00,9,9
317,2020-12,2531252,F221,0.00,1,1
318,2020-12,1809,F224,0.00,17,17
318,2020-12,2531252,F221,0.00,1,1
322,2020-12,1809,F224,0.00,23,23
322,2020-12,2531252,F221,0.00,1,1
325,2020-12,14842,F221,91.00,1,1
325,2020-12,1809,F224,0.00,13,13
325,2020-12,2531252,F221,0.00,1,1
334,2020-12,1809,F224,0.00,3,3
336,2020-12,1809,F224,0.00,7,7
337,2020-12,1809,F224,0.00,8,8
337,2020-12,2531252,F221,0.00,1,1
340,2020-12,1809,F224,0.00,2,2
343,2020-12,1809,F224,0.00,24,24
343,2020-12,2531252,F221,0.00,1,1
344,2020-12,1809,F224,0.00,21,21
344,2020-12,2531252,F221,0.00,1,1
344,2020-12,977291,F224,2056.00,16,16
345,2020-12,1809,F224,0.00,20,20
346,2020-12,1809,F224,0.00,6,6
349,2020-12,14842,F221,0.00,12,12
349,2020-12,1809,F224,0.00,16,16
349,2020-12,2531252,F221,0.00,1,1
351,2020-12,14842,F221,0.00,12,12
351,2020-12,1809,F224,0.00,44,44
351,2020-12,2531252,F221,243.00,4,4
352,2020-12,14842,F221,67.00,2,2
352,2020-12,1809,F224,0.00,16,16
352,2020-12,2531252,F221,0.00,1,1
353,2020-12,14842,F221,619.00,16,16
353,2020-12,1809,F224,0.00,48,48
353,2020-12,2531252,F221,0.00,1,1
354,2020-12,1809,F224,0.00,23,23
354,2020-12,2531252,F221,0.00,2,2
355,2020-12,1809,F224,0.00,13,13
355,2020-12,2531252,F221,0.00,1,1
356,2020-12,1809,F224,0.00,20,20
356,2020-12,2531252,F221,0.00,1,1
357,2020-12,1809,F224,15.00,23,23
357,2020-12,2531252,F221,0.00,1,1
358,2020-12,1809,F224,0.00,15,15
358,2020-12,2531252,F221,0.00,1,1
359,2020-12,1809,F224,0.00,16,16
359,2020-12,2531252,F221,0.00,1,1
360,2020-12,1809,F224,0.00,8,8
360,2020-12,2531252,F221,0.00,1,1
362,2020-12,1809,F224,0.00,16,16
362,2020-12,2531252,F221,0.00,1,1
364,2020-12,1809,F224,0.00,17,17
364,2020-12,2531252,F221,0.00,1,1
365,2020-12,14842,F221,22.00,14,14
365,2020-12,1809,F224,0.00,65,65
365,2020-12,2531252,F221,0.00,1,1
366,2020-12,1809,F224,0.00,6,6
367,2020-12,1809,F224,0.00,23,23
367,2020-12,2531252,F221,0.00,1,1
370,2020-12,11440,F221,45.00,2,2
370,2020-12,1809,F224,30.00,23,23
370,2020-12,2531252,F221,0.00,1,1
371,2020-12,14842,F221,0.00,12,12
371,2020-12,1809,F224,0.00,17,17
371,2020-12,2531252,F221,0.00,1,1
373,2020-12,1809,F224,0.00,21,21
373,2020-12,2531252,F221,0.00,1,1
389,2020-12,14842,F221,0.00,12,12
389,2020-12,1809,F224,0.00,50,50
389,2020-12,2531252,F221,0.00,1,1
390,2020-12,1309000,F224,113.00,4,4
390,2020-12,14842,F221,0.00,12,12
390,2020-12,1809,F224,111.00,31,31
390,2020-12,2531252,F221,0.00,1,1
400,2020-12,14842,F221,0.00,12,12
400,2020-12,1809,F224,14.00,26,26
400,2020-12,2531252,F221,0.00,1,1
401,2020-12,14842,F221,50.00,3,3
401,2020-12,14842,F222,14.00,1,1
401,2020-12,1809,F224,0.00,18,18
401,2020-12,2531252,F221,0.00,1,1
402,2020-12,1809,F224,0.00,21,21
402,2020-12,2531252,F221,0.00,1,1
403,2020-12,14842,F221,0.00,12,12
403,2020-12,1809,F224,901.00,69,69
403,2020-12,2531252,F221,0.00,2,2
404,2020-12,14842,F221,0.00,12,12
404,2020-12,1809,F224,46.00,50,50
404,2020-12,2531252,F221,0.00,1,1
407,2020-12,14842,F221,0.00,12,12
407,2020-12,1809,F224,306.00,51,51
407,2020-12,2531252,F221,0.00,1,1
410,2020-12,1809,F224,544.00,18,18
410,2020-12,2531252,F221,0.00,1,1
411,2020-12,11440,F221,1761.00,11,11
411,2020-12,14842,F221,214.00,1,1
411,2020-12,1809,F224,30.00,19,19
411,2020-12,2531252,F221,0.00,1,1
413,2020-12,1809,F224,17.00,18,18
413,2020-12,2531252,F221,0.00,1,1
419,2020-12,14842,F221,20.00,2,2
419,2020-12,1809,F224,0.00,23,23
419,2020-12,2531252,F221,0.00,1,1
420,2020-12,1809,F224,36.00,23,23
420,2020-12,2531252,F221,0.00,1,1
421,2020-12,1809,F224,0.00,2,2
425,2020-12,14842,F221,0.00,12,12
425,2020-12,1809,F224,0.00,47,47
425,2020-12,2531252,F221,0.00,1,1
428,2020-12,14842,F221,0.00,12,12
428,2020-12,1809,F224,91.00,21,21
428,2020-12,2531252,F221,0.00,1,1
439,2020-12,11440,F221,9523.00,3,3
439,2020-12,14842,F221,0.00,12,12
439,2020-12,1809,F224,280.00,46,46
439,2020-12,2531252,F221,0.00,1,1
455,2020-12,1809,F224,0.00,34,34
455,2020-12,2531252,F221,0.00,1,1
462,2020-12,14842,F221,0.00,11,11
462,2020-12,1809,F224,770.00,27,27
462,2020-12,2531252,F221,0.00,1,1
466,2020-12,14842,F221,0.00,12,12
466,2020-12,1809,F224,125.00,44,44
466,2020-12,2531252,F221,0.00,1,1
468,2020-12,1809,F224,0.00,19,19
468,2020-12,2531252,F221,0.00,1,1
481,2020-12,1809,F224,0.00,21,21
481,2020-12,2531252,F221,0.00,1,1
100,2021-01,11440,F221,0.00,9,9
100,2021-01,11440,F222,0.00,46,46
100,2021-01,14842,F221,630.00,25,25
100,2021-01,14842,F222,0.00,3,3
100,2021-01,1809,F224,434.00,56,56
100,2021-01,2531252,F221,0.00,11,11
101,2021-01,11440,F221,0.00,8,8
101,2021-01,11440,F222,0.00,370,370
101,2021-01,1309000,F224,55685.00,15,15
101,2021-01,14842,F221,99008.00,58,58
101,2021-01,14842,F222,0.00,5,5
101,2021-01,1809,F224,10894.00,299,299
101,2021-01,2531252,F221,1227.00,17,17
102,2021-01,11440,F221,0.00,9,9
102,2021-01,11440,F222,0.00,38,38
102,2021-01,14842,F221,348.00,4,4
102,2021-01,14842,F222,0.00,1,1
102,2021-01,1809,F224,75.00,40,40
102,2021-01,2531252,F221,0.00,12,12
103,2021-01,11440,F221,0.00,5,5
103,2021-01,11440,F222,0.00,45,45
103,2021-01,14842,F221,0.00,18,18
103,2021-01,14842,F222,0.00,4,4
103,2021-01,1809,F224,5.00,46,46
103,2021-01,2531252,F221,0.00,6,6
104,2021-01,11440,F221,0.00,7,7
104,2021-01,11440,F222,0.00,48,48
104,2021-01,14842,F221,3593.00,38,38
104,2021-01,14842,F222,0.00,4,4
104,2021-01,1809,F224,10457.00,76,76
104,2021-01,2531252,F221,0.00,13,13
105,2021-01,11440,F221,0.00,10,10
105,2021-01,11440,F222,0.00,44,44
105,2021-01,14842,F221,1280.00,24,24
105,2021-01,14842,F222,0.00,4,4
105,2021-01,1809,F224,2349.00,103,103
105,2021-01,18823,F224,596.00,4,4
105,2021-01,2531252,F221,0.00,14,14
106,2021-01,11440,F221,0.00,8,8
106,2021-01,11440,F222,0.00,258,258
106,2021-01,1309000,F224,4778.00,36,36
106,2021-01,14842,F221,7050.00,47,47
106,2021-01,14842,F222,19430.00,16,16
106,2021-01,1809,F224,8134.00,242,242
106,2021-01,2531252,F221,0.00,22,22
107,2021-01,11440,F221,0.00,10,10
107,2021-01,11440,F222,0.00,55,55
107,2021-01,14842,F221,175.00,27,27
107,2021-01,14842,F222,0.00,4,4
107,2021-01,1809,F224,0.00,53,53
107,2021-01,2531252,F221,0.00,13,13
108,2021-01,11440,F221,0.00,8,8
108,2021-01,11440,F222,0.00,41,41
108,2021-01,14842,F221,4874.00,10,10
108,2021-01,14842,F222,0.00,5,5
108,2021-01,1809,F224,93.00,45,45
108,2021-01,2531252,F221,0.00,13,13
109,2021-01,11440,F221,0.00,8,8
109,2021-01,11440,F222,0.00,46,46
109,2021-01,14842,F221,0.00,28,28
109,2021-01,14842,F222,0.00,4,4
109,2021-01,1809,F224,0.00,41,41
109,2021-01,2531252,F221,0.00,14,14
110,2021-01,11440,F221,0.00,11,11
110,2021-01,11440,F222,18.00,42,42
110,2021-01,14842,F221,313.00,40,40
110,2021-01,14842,F222,0.00,4,4
110,2021-01,1809,F224,1446.00,91,91
110,2021-01,2531252,F221,508.00,21,21
111,2021-01,11440,F221,0.00,10,10
111,2021-01,11440,F222,0.00,49,49
111,2021-01,14842,F221,16229.00,39,39
111,2021-01,14842,F222,1002.00,6,6
111,2021-01,1809,F224,3080.00,96,96
111,2021-01,2531252,F221,0.00,14,14
112,2021-01,11440,F221,0.00,11,11
112,2021-01,11440,F222,0.00,47,47
112,2021-01,14842,F221,290.00,7,7
112,2021-01,14842,F222,1666.00,6,6
112,2021-01,1809,F224,4182.00,82,82
112,2021-01,2531252,F221,0.00,13,13
112,2021-01,9143,F224,4279.00,17,17
113,2021-01,11440,F221,0.00,10,10
113,2021-01,11440,F222,0.00,47,47
113,2021-01,14842,F221,310.00,8,8
113,2021-01,14842,F222,0.00,5,5
113,2021-01,1809,F224,141.00,68,68
113,2021-01,2531252,F221,0.00,14,14
113,2021-01,9143,F224,2291.00,33,33
114,2021-01,11440,F221,0.00,8,8
114,2021-01,11440,F222,0.00,146,146
114,2021-01,1309000,F224,0.00,10,10
114,2021-01,14842,F221,755.00,43,43
114,2021-01,14842,F222,666.00,6,6
114,2021-01,1809,F224,53.00,116,116
114,2021-01,2531252,F221,0.00,12,12
115,2021-01,11440,F221,0.00,9,9
115,2021-01,11440,F222,0.00,44,44
115,2021-01,14842,F221,152.00,37,37
115,2021-01,14842,F222,0.00,5,5
115,2021-01,1809,F224,71.00,55,55
115,2021-01,2531252,F221,0.00,14,14
116,2021-01,11440,F221,0.00,10,10
116,2021-01,11440,F222,0.00,30,30
116,2021-01,14842,F221,1200.00,23,23
116,2021-01,14842,F222,0.00,5,5
116,2021-01,1809,F224,53.00,65,65
116,2021-01,2531252,F221,0.00,14,14
117,2021-01,11440,F221,608.00,12,12
117,2021-01,11440,F222,0.00,38,38
117,2021-01,14842,F221,428.00,39,39
117,2021-01,14842,F222,0.00,4,4
117,2021-01,1809,F224,1840.00,110,110
117,2021-01,2531252,F221,0.00,14,14
118,2021-01,11440,F221,25.00,11,11
118,2021-01,11440,F222,0.00,45,45
118,2021-01,14842,F221,230.00,35,35
118,2021-01,14842,F222,0.00,4,4
118,2021-01,1809,F224,1954.00,89,89
118,2021-01,2531252,F221,0.00,14,14
119,2021-01,11440,F221,124.00,11,11
119,2021-01,11440,F222,0.00,49,49
119,2021-01,14842,F221,0.00,26,26
119,2021-01,14842,F222,0.00,4,4
119,2021-01,1809,F224,146.00,57,57
119,2021-01,2531252,F221,0.00,14,14
120,2021-01,11440,F221,37.00,11,11
120,2021-01,11440,F222,0.00,49,49
120,2021-01,14842,F221,32.00,36,36
120,2021-01,14842,F222,0.00,4,4
120,2021-01,1809,F224,518.00,68,68
120,2021-01,2531252,F221,0.00,14,14
121,2021-01,11440,F221,0.00,10,10
121,2021-01,11440,F222,233.00,50,50
121,2021-01,14842,F221,3834.00,19,19
121,2021-01,14842,F222,0.00,2,2
121,2021-01,1809,F224,551.00,68,68
121,2021-01,2531252,F221,0.00,14,14
122,2021-01,11440,F221,185.00,16,16
122,2021-01,11440,F222,338.00,59,59
122,2021-01,14842,F221,240.00,16,16
122,2021-01,14842,F222,0.00,4,4
122,2021-01,1809,F224,395.00,74,74
122,2021-01,2531252,F221,0.00,14,14
123,2021-01,11440,F221,0.00,10,10
123,2021-01,11440,F222,0.00,50,50
123,2021-01,14842,F221,549.00,9,9
123,2021-01,14842,F222,8.00,7,7
123,2021-01,1809,F224,4.00,57,57
123,2021-01,2531252,F221,0.00,14,14
124,2021-01,11440,F221,0.00,9,9
124,2021-01,11440,F222,0.00,44,44
124,2021-01,14842,F221,520.00,11,11
124,2021-01,14842,F222,0.00,5,5
124,2021-01,1809,F224,2244.00,73,73
124,2021-01,2531252,F221,0.00,13,13
125,2021-01,11440,F222,0.00,4,4
125,2021-01,14842,F221,0.00,15,15
125,2021-01,14842,F222,0.00,1,1
125,2021-01,1809,F224,462.00,24,24
125,2021-01,2531252,F221,0.00,3,3
126,2021-01,11440,F221,0.00,4,4
126,2021-01,11440,F222,0.00,3,3
126,2021-01,14842,F221,52.00,21,21
126,2021-01,14842,F222,0.00,1,1
126,2021-01,1809,F224,1350.00,31,31
126,2021-01,2531252,F221,0.00,11,11
127,2021-01,11440,F221,0.00,9,9
127,2021-01,11440,F222,0.00,43,43
127,2021-01,14842,F221,633.00,44,44
127,2021-01,14842,F222,0.00,4,4
127,2021-01,1809,F224,84.00,72,72
127,2021-01,2531252,F221,0.00,14,14
128,2021-01,11440,F221,0.00,11,11
128,2021-01,11440,F222,0.00,355,355
128,2021-01,1309000,F224,0.00,8,8
128,2021-01,14842,F221,3020.00,68,68
128,2021-01,14842,F222,0.00,3,3
128,2021-01,1809,F224,1685.00,253,253
128,2021-01,2531252,F221,0.00,14,14
129,2021-01,11440,F221,0.00,10,10
129,2021-01,11440,F222,496.00,56,56
129,2021-01,14842,F221,672.00,37,37
129,2021-01,14842,F222,0.00,4,4
129,2021-01,1809,F224,3117.00,104,104
129,2021-01,2531252,F221,0.00,14,14
130,2021-01,11440,F221,0.00,10,10
130,2021-01,11440,F222,0.00,50,50
130,2021-01,14842,F221,493.00,36,36
130,2021-01,14842,F222,0.00,4,4
130,2021-01,1809,F224,91.00,65,65
130,2021-01,2531252,F221,0.00,12,12
131,2021-01,11440,F221,0.00,10,10
131,2021-01,11440,F222,104.00,58,58
131,2021-01,14842,F221,153.00,16,16
131,2021-01,14842,F222,0.00,4,4
131,2021-01,1809,F224,86.00,56,56
131,2021-01,2531252,F221,0.00,14,14
132,2021-01,11440,F221,0.00,10,10
132,2021-01,11440,F222,0.00,45,45
132,2021-01,14842,F221,480.00,30,30
