event_time,coef,placebo_dma
-4,-1.5730756356717481,127
-3,-1.953617405615995,127
-2,-4.761111422928543,127
-1,0.0,127
0,-0.21690157576666635,127
1,-0.1507516369666567,127
2,-0.29019797758985233,127
3,-0.3544962228418216,127
4,-0.8207535118476813,127
5,-0.3656653796128624,127
6,-2.9534942193851066,127
7,-1.4488805719191018,127
8,-1.6077352752370617,127
9,-1.3839354665926218,127
10,-2.6040698530071253,127
-9,-0.2699725886124744,128
-8,1.3873480557113727,128
-7,1.517251492734273,128
-6,-0.07439078283657644,128
-5,0.062006352316428565,128
-4,0.8116055505484401,128
-3,1.1407145373585794,128
-2,0.40786012972297264,128
-1,0.0,128
0,0.42481485712310296,128
1,1.1555625062666532,128
2,-0.15798354876003898,128
3,-0.08464854105835974,128
4,-0.1474379804753652,128
5,0.6225215526883081,128
6,3.120188357052683,128
7,2.0916340810370935,128
8,-0.20202012788338414,128
9,2.5205040261654297,128
10,3.5164860678076537,128
-9,0.5391781313795303,129
-8,-0.035103044609888466,129
-7,1.1271107949435129,129
-6,-1.0002026656473464,129
-5,-0.3557069763448508,129
-4,-1.0369821561948684,129
-3,0.3935032484096391,129
-2,0.9602192146296803,129
-1,0.0,129
0,0.44567815151804463,129
1,0.731045347006569,129
2,-0.8275260185059848,129
3,2.0820564482802606,129
4,1.942337722333797,129
5,2.2755621759176052,129
6,0.10544034112578099,129
7,1.4494275185886223,129
8,1.225297323302943,129
9,1.5372505865889334,129
10,0.8823338508514786,129
-9,-1.2786997101259712,130
-8,-0.2562976922018672,130
-7,-0.4208619426685067,130
-6,0.6046330367148535,130
-5,-2.9405762395488617,130
-4,-2.946362940610436,130
-3,-0.3023671151782526,130
-2,-1.6863243195967863,130
-1,0.0,130
0,-0.44126624123052327,130
1,-0.8155598563210376,130
2,-0.10959120813805424,130
3,-0.676275182250877,130
4,0.19434510425740534,130
5,2.309634719856119,130
6,0.10270351141464401,130
7,1.2957424414510748,130
8,1.570404254307474,130
9,2.5224427065542137,130
10,0.703321364735186,130
-9,-0.2870852416850564,131
-8,0.6078229450970283,131
-7,-1.1701129155271608,131
-6,-4.563976100829511,131
-5,-2.007822307710356,131
-4,-0.5146359967326588,131
-3,0.7061926797768727,131
-2,1.3028277887588966,131
-1,0.0,131
0,-0.043348454225884694,131
1,0.08493241083642362,131
2,-0.4547162324242096,131
3,-1.022506095605354,131
4,0.18581281087920726,131
5,1.8830454591525427,131
6,-2.2142245209632203,131
7,1.8627947777307303,131
8,1.4133772667659141,131
9,1.840197221764289,131
10,0.6610450375179127,131
-9,-0.1029332823891442,132
-8,-2.3022244110468315,132
-7,-0.5785125204939014,132
-6,-0.363046631826346,132
-5,-2.726576649943682,132
-4,-3.177801892388193,132
-3,-1.1566113289017756,132
-2,0.9552717785018858,132
-1,0.0,132
0,-0.7266396345666942,132
1,-0.6627232063403731,132
2,-0.6703528586004199,132
3,-1.5818559999382142,132
4,1.34266587355944,132
5,1.447185498697882,132
6,-0.34006401917335,132
7,1.1716441790604604,132
8,0.3614578191663787,132
9,0.44839400078501296,132
10,0.006867576410603908,132
-9,-1.1558735369158721,133
-8,0.24601901729794848,133
-7,1.6656314446051392,133
-6,-3.242352857146712,133
-5,-2.195239767206582,133
-4,-0.7455573138701942,133
-3,1.768063686002503,133
-2,-0.2681978796616583,133
-1,0.0,133
0,1.0800546327619487,133
1,1.6912428040638765,133
2,-2.349202644721422,133
3,1.4275505162010003,133
4,0.8613657462064124,133
5,2.3724969977960813,133
6,2.0128938298689887,133
7,1.329802775532888,133
8,0.9988010350853491,133
9,1.543167029814126,133
10,0.3989192326442815,133
-9,2.524871899528308,134
-8,2.044212107589369,134
-7,0.39525395519385187,134
-6,-2.9483666602362737,134
-5,1.4167778157279434,134
-4,0.6260051669365487,134
-3,0.8107326631826067,134
-2,-0.9636908943749766,134
-1,0.0,134
0,-0.18749107776460988,134
1,0.6635720197962707,134
2,-0.7414664913409906,134
3,-1.080302301725243,134
4,0.3617348235328638,134
5,1.962391681424458,134
6,2.54369453366586,134
7,0.8768041161420267,134
8,1.7193713911176518,134
9,2.1136094250056137,134
10,2.470651654435853,134
-9,-0.3850838071555143,135
-8,-1.0975901414435136,135
-7,0.10683590619642833,135
-6,-2.7534440720836337,135
-5,-2.6235763779219297,135
-4,-1.346462860420533,135
-3,0.1169424007562132,135
-2,-0.2242610361504821,135
-1,0.0,135
0,0.07944255797700246,135
1,0.3682900941257438,135
2,0.1588004960831683,135
3,-1.2145610758172551,135
4,-0.33749722195217835,135
5,0.05061432932208371,135
6,-0.17507916575884128,135
7,0.6755003964738977,135
8,0.03291816964507385,135
9,0.38075077811993757,135
10,-0.08075331907185809,135
-9,-3.3581384462255555,136
-8,-2.7558550644879247,136
-7,-5.984207787222451,136
-6,-2.982728403792821,136
-5,-4.051076863694738,136
-4,-3.0277652584292745,136
-3,-1.9654628008252255,136
-2,0.9164701539967984,136
-1,0.0,136
0,-0.3093795760037062,136
1,-3.125655219558488,136
2,-2.144209014730758,136
3,-3.5636294139381173,136
4,-2.968832933903434,136
5,-0.5837325290454564,136
6,-4.563092111990328,136
7,-1.0752737839729494,136
8,-1.4866562869413955,136
9,-1.19186986477155,136
10,-1.1441913312744088,136
-9,-2.6267173666720494,137
-8,-9.616195634284113,137
-7,-2.9950631737660447,137
-6,-9.842085063864081,137
-5,-3.500436424329745,137
-4,0.7626913547908675,137
-3,0.11495147815696138,137
-2,-0.7562445735422295,137
-1,0.0,137
0,-0.020171220930182074,137
1,-1.0869586942699903,137
2,-0.9952535078840623,137
3,-0.7201884052128786,137
4,-1.8781709998497644,137
5,-0.734262390843773,137
6,0.7389943106807434,137
7,1.1429820778733661,137
8,-0.12215261830963751,137
9,1.0291404348708326,137
10,1.7152814547277035,137
-9,1.521839857558945,138
-8,-1.752701931265949,138
-7,-0.9103192642638562,138
-6,0.7026421828922789,138
-5,-2.880313252209873,138
-4,-1.8922427232744539,138
-3,-0.0004660551146270392,138
-2,-1.8227472054229779,138
-1,0.0,138
0,-0.2986136575783459,138
1,0.0613756792423682,138
2,-1.1934053404120342,138
3,-0.8152483083606435,138
4,-0.20971269870009646,138
5,1.6671514163095735,138
6,0.6867679987427064,138
7,1.7382857353297558,138
8,1.0918418812656654,138
9,1.50188904793976,138
10,0.15842339167765676,138
-9,0.8763739552034119,139
-8,-1.1656527655584616,139
-7,0.017606190845595702,139
-6,-2.013849368049295,139
-5,-1.5382289893936507,139
-4,-0.7202189128197513,139
-3,1.2821016031387111,139
-2,-1.0776757150111616,139
-1,0.0,139
0,0.3240682877455546,139
1,1.095352962117383,139
2,-1.30289693378583,139
3,-1.1148035441974862,139
4,0.9043828537590156,139
5,2.1718524777064023,139
6,2.2814961402101406,139
7,0.9683013742608418,139
8,1.4956595231794818,139
9,2.0013578759057427,139
10,2.222380188748067,139
-9,-0.26821974874741067,140
-8,-5.934067502723046,140
-7,0.6211186042350884,140
-6,-3.734038096934305,140
-5,-3.2129699249156056,140
-4,-2.3877262181409082,140
-3,-0.8424550431210499,140
-2,-0.15549005484307746,140
-1,0.0,140
0,-1.2694052332723702,140
1,-0.5845631970129652,140
2,-1.345776369161396,140
3,-1.8626993980200328,140
4,-3.56951907310479,140
5,-1.720812480710911,140
6,-2.6152096567809955,140
7,0.10428603183651139,140
8,-3.187226494283761,140
9,-1.669966403689378,140
10,-0.38175606363545,140
-9,-0.3080023192244692,141
-8,-0.8854041877001774,141
-7,1.103726441507357,141
-6,-2.076415732327287,141
-5,-3.3398577560027842,141
-4,-1.3075795815388762,141
-3,0.0002715719959086312,141
-2,0.5154571177193539,141
-1,0.0,141
0,-0.9552696773656887,141
1,-0.3745319389249329,141
2,-1.0291934898893993,141
3,2.409793819858416,141
4,1.9411616754724244,141
5,2.5223735544664727,141
6,-1.4780287067024687,141
7,1.5003747984114255,141
8,1.4530830488133786,141
9,1.4853104278241702,141
10,0.30035952396580556,141
-9,-0.6984050904114896,142
-8,-1.3002104543713393,142
-7,-1.0596576325625966,142
-6,-1.5687012187209761,142
-5,-1.9581592172229736,142
-4,-2.0978063666173177,142
-3,0.08155884462512424,142
-2,-0.7233263674796218,142
-1,0.0,142
0,-0.5355350724263843,142
1,0.6119213458546039,142
2,-2.3588343108542884,142
3,-1.392006501178983,142
4,-1.045850636723817,142
5,0.21442391376151024,142
6,-1.2597743032657045,142
7,0.9168121364737646,142
8,0.4023741475408214,142
9,0.20070355966519288,142
10,-0.13689140358122442,142
-9,0.8311014875453159,143
-8,1.7083486026213552,143
-7,-2.362608044650796,143
-6,-9.799401493324538,143
-5,-9.613233885088734,143
-4,1.5270824770488236,143
-3,0.8971021967123168,143
-2,0.879394161956152,143
-1,0.0,143
0,2.262355182607084,143
1,0.8653991728984627,143
2,-0.016713864047197033,143
3,0.05829643324365802,143
4,2.303924715756254,143
5,3.5517612588142704,143
6,-1.1259635432630088,143
7,2.8426286448708344,143
8,2.664782617588858,143
9,3.188223110590588,143
10,1.987998624199395,143
-9,0.5069465259629582,144
-8,0.9233459364370535,144
-7,-0.8413736115100457,144
-6,-2.3690444609267,144
-5,-1.1125316411114046,144
-4,-0.11828422771016674,144
-3,0.43209133004352474,144
-2,-0.3100139677752198,144
-1,0.0,144
0,1.0596624117773041,144
1,1.6587370988839225,144
2,-0.544183000487382,144
3,-0.8904009077944985,144
4,0.6133238049393577,144
5,1.388428606677032,144
6,-0.9048914034670414,144
7,1.6196850733737134,144
8,1.5368749221088032,144
9,0.9418428748606086,144
10,1.150782187759214,144
-9,0.3024404228500287,145
-8,1.7942037007802176,145
-7,-1.307404390873078,145
-6,-3.33464582619678,145
-5,-2.7037866383389817,145
-4,0.2847473097417249,145
-3,1.2541881120010598,145
-2,1.312677422470372,145
-1,0.0,145
0,0.8118324632405746,145
1,-0.01189758924581667,145
2,-0.07289089413377033,145
3,-0.7118554709068917,145
4,2.2118670790975443,145
5,2.244261671482918,145
6,-0.5185227306254708,145
7,1.6155530877720938,145
8,1.6553563289672788,145
9,1.793408024646974,145
10,0.4429082693441166,145
-9,-0.28879227643735067,146
-8,0.7424832441755252,146
-7,1.731534671996966,146
-6,1.4813850881695496,146
-5,-1.9089671315564576,146
-4,-0.5104367529037094,146
-3,0.42016510812748126,146
-2,-0.21264073634100256,146
-1,0.0,146
0,-0.016225869881376285,146
1,-0.04323083093438723,146
2,-0.09167784314092492,146
3,-1.2394457276082353,146
4,1.9669835351262412,146
5,2.011974842304673,146
6,-1.293039617413088,146
7,1.3841810423785907,146
8,1.0533267670152873,146
9,1.1406990889152975,146
10,0.4741053584813961,146
-9,0.2837560429356939,147
-8,-1.0980259340523681,147
-7,-0.9583275666999409,147
-6,-2.2657942001656934,147
-5,-1.542095617156005,147
-4,-1.819932576957214,147
-3,-0.343674693905084,147
-2,-1.4873302076219668,147
-1,0.0,147
0,-0.9129485873982747,147
1,-0.6046240826112014,147
2,-2.025287715225201,147
3,-1.8228180696426122,147
4,-0.5013037727840595,147
5,0.41391944330624636,147
6,0.05077893926888627,147
7,0.7396091451073645,147
8,0.6951104801419865,147
9,1.5339365377060274,147
10,0.8250322029171229,147
-9,-0.6393660065802103,148
-8,-1.1426159796057054,148
-7,-0.8046606007854951,148
-6,-1.5616903423800927,148
-5,-2.5710624214353883,148
-4,-0.8999098693557674,148
-3,1.1597784179064423,148
-2,-1.3969774225994693,148
-1,0.0,148
0,0.18904235205743702,148
1,1.0108858657214734,148
2,-1.8481713126157784,148
3,-0.9019681186623757,148
4,0.25901311290294593,148
5,2.40924039460203,148
6,2.2228474176194895,148
7,-0.05317528736062472,148
8,-0.4185061392625469,148
9,2.620708704840525,148
10,2.752700081748693,148
-9,2.315695116333164,149
-8,-1.7901166655301497,149
-7,2.7716451864037768,149
-6,-8.742033709668183,149
-5,0.5720378681979833,149
-4,-2.7683242509997004,149
-3,1.3633844315441326,149
-2,0.4758710064159641,149
-1,0.0,149
0,0.5588971333046224,149
1,0.09569816194337441,149
2,2.1576465177368194,149
3,0.981931894665687,149
4,2.440651408424023,149
5,3.219349839398894,149
6,2.0748328196013617,149
7,3.3770687525095164,149
8,3.6660879337461254,149
9,3.930145344084401,149
10,-6.828839426296141,149
-9,-5.178457307674059,150
-8,-0.759971861025818,150
-7,-1.853604473118803,150
-6,-2.271803391665843,150
-5,-4.409447868068715,150
-4,-1.6709800877301615,150
-3,-0.9850100549863746,150
-2,-0.34121307561780695,150
-1,0.0,150
0,-0.29571245797121454,150
1,0.2517276387482694,150
2,-0.9939542745448549,150
3,-2.0201225130035754,150
4,1.0734581337038582,150
5,1.6341852755332504,150
6,-1.2838493141292942,150
7,1.1614551015667887,150
8,0.948550900971874,150
9,1.2721706564774595,150
10,1.3022559892735823,150
-9,1.4464235905511464,151
-8,-0.8027098425368997,151
-7,1.5823339669888425,151
-6,-10.499672743319723,151
-5,-3.1638341955798888,151
-4,-3.9701043091481476,151
-3,-0.3438570790777872,151
-2,0.3308818876539521,151
-1,0.0,151
0,-0.4356897990883256,151
1,-0.3853088398402428,151
2,-0.21822532280872295,151
3,-1.0848102059069786,151
4,-1.620599567399557,151
5,0.43182317613212245,151
6,-0.35406148875566096,151
7,0.5166907328710092,151
8,-0.40714414663204546,151
9,-1.1951139656346028,151
10,1.1741691621718013,151
-9,-9.189426584469926,152
-8,-9.41031648482322,152
-7,-9.711921557242789,152
-6,-9.636205914396928,152
-5,-9.450038306172763,152
-4,-0.5884946416063689,152
-3,0.9723792171563065,152
-2,-7.890431023832101,152
-1,0.0,152
0,0.44836872470966954,152
1,-0.8255551594833723,152
2,-7.9494617968035275,152
3,0.5691875863947733,152
