event_time,coef,placebo_dma
-5,-9.574292342315166,256
-4,3.3719727341535286,256
-3,2.824296938667703,256
-2,-0.41485476717678355,256
-1,0.0,256
0,3.533502600388117,256
1,2.681033379080512,256
2,-0.05247674327540519,256
3,0.7974224628540023,256
4,3.338795936542653,256
5,2.494999952212425,256
6,-1.4038018789440325,256
7,1.014837703717346,256
8,3.1165345530476256,256
9,2.369672659008176,256
10,-3.0925757588983838,256
-9,-9.707389727796604,257
-8,-2.0531891971251244,257
-7,-1.5248931500783118,257
-6,-1.2427612905882035,257
-5,-1.6222508829611582,257
-4,-0.6350010276591616,257
-3,-0.1955958804283998,257
-2,-9.824956680443623,257
-1,0.0,257
0,-1.845924241192981,257
1,-2.8458455291492752,257
2,-2.4937577929100954,257
3,-9.888557387274563,257
4,-1.4489645728166893,257
5,-2.0945166376411155,257
6,-1.8275319356108075,257
7,0.4120575575803014,257
8,-0.7620476731052163,257
9,-1.6194077040525772,257
10,-1.7757865217835112,257
-9,1.5940686100615395,258
-8,-0.48296590185251975,258
-7,-0.275913554833664,258
-6,2.2819319099403046,258
-5,-0.6215661187109677,258
-4,2.3153049661375453,258
-3,-0.38739560009564383,258
-2,-8.912334645611905,258
-1,0.0,258
0,1.0007713244942535,258
1,-0.2174779193722778,258
2,1.2636231440566774,258
3,-1.6418691553304798,258
4,1.2829014354171295,258
5,2.3637162857590295,258
6,1.4011356867493616,258
7,1.589548492446225,258
8,0.6230585076473927,258
9,2.623871154584954,258
10,0.9765865753464786,258
-9,-0.6320487455354028,259
-8,-0.7584405906250663,259
-7,-0.0003440066324319871,259
-6,1.49882331855821,259
-5,-0.3469058192087636,259
-4,0.8837476647913384,259
-3,0.17888340255275753,259
-2,1.0976938668330913,259
-1,0.0,259
0,0.27149049264818287,259
1,0.08067990321987828,259
2,0.8833055823376761,259
3,-1.200443048458118,259
4,0.7135590641023709,259
5,0.39258093259086524,259
6,0.8966001823407744,259
7,0.8981468359830568,259
8,0.551068147511966,259
9,-0.15564194789266403,259
10,1.0566932517109044,259
-9,0.5637947178528699,261
-8,-1.6870798713735287,261
-7,2.4702114994003974,261
-6,-6.7576359844876706,261
-5,2.473993495397035,261
-4,-7.315095792887105,261
-3,2.177203987545454,261
-2,1.5238645340737993,261
-1,0.0,261
0,-4.55628357600164,261
1,3.39049384535745,261
2,1.4778155627971175,261
3,2.0250147920205266,261
4,2.539719171076334,261
