MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
164,2018-12,1072898,F310,0.00,4,4
164,2018-12,1122372,F310,0.00,6,6
164,2018-12,1810611,F310,0.00,2,2
165,2018-12,1072898,F310,0.00,1,1
165,2018-12,1122372,F310,0.00,3,3
166,2018-12,1072898,F310,0.00,4,4
166,2018-12,1122372,F310,0.00,5,5
166,2018-12,1810611,F310,0.00,2,2
167,2018-12,1072898,F310,0.00,4,4
167,2018-12,1122372,F310,0.00,5,5
167,2018-12,1810611,F310,0.00,2,2
170,2018-12,1072898,F310,0.00,4,4
170,2018-12,1122372,F310,0.00,6,6
170,2018-12,1810611,F310,0.00,2,2
171,2018-12,1072898,F310,0.00,4,4
171,2018-12,1122372,F310,0.00,5,5
171,2018-12,1810611,F310,0.00,2,2
173,2018-12,1072898,F310,8.00,5,5
173,2018-12,1122372,F310,0.00,6,6
173,2018-12,1810611,F310,0.00,2,2
174,2018-12,1072898,F310,0.00,4,4
174,2018-12,1122372,F310,0.00,5,5
174,2018-12,1810611,F310,0.00,2,2
175,2018-12,1072898,F310,0.00,4,4
175,2018-12,1122372,F310,0.00,5,5
175,2018-12,1810611,F310,0.00,1,1
176,2018-12,1072898,F310,0.00,4,4
176,2018-12,1122372,F310,0.00,5,5
176,2018-12,1810611,F310,0.00,2,2
177,2018-12,1072898,F310,0.00,4,4
177,2018-12,1122372,F310,0.00,6,6
177,2018-12,1810611,F310,0.00,2,2
181,2018-12,1072898,F310,0.00,3,3
181,2018-12,1122372,F310,0.00,2,2
181,2018-12,1810611,F310,0.00,2,2
182,2018-12,1072898,F310,0.00,3,3
182,2018-12,1122372,F310,0.00,3,3
182,2018-12,1810611,F310,0.00,2,2
183,2018-12,1072898,F310,0.00,3,3
183,2018-12,1122372,F310,0.00,2,2
183,2018-12,1810611,F310,0.00,1,1
188,2018-12,1072898,F310,0.00,4,4
188,2018-12,1122372,F310,0.00,4,4
188,2018-12,1810611,F310,0.00,2,2
192,2018-12,1072898,F310,0.00,4,4
192,2018-12,1122372,F310,0.00,5,5
192,2018-12,1810611,F310,0.00,1,1
198,2018-12,1072898,F310,0.00,4,4
198,2018-12,1122372,F310,0.00,5,5
198,2018-12,1810611,F310,0.00,2,2
200,2018-12,1072898,F310,0.00,3,3
200,2018-12,1122372,F310,0.00,2,2
200,2018-12,1810611,F310,0.00,2,2
202,2018-12,1072898,F310,0.00,7,7
202,2018-12,1122372,F310,0.00,14,14
202,2018-12,1810611,F310,0.00,2,2
202,2018-12,434294,F310,0.00,1,1
202,2018-12,514278,F310,0.00,1,1
202,2018-12,7824,F310,0.00,8,8
203,2018-12,1072898,F310,0.00,3,3
203,2018-12,1122372,F310,0.00,2,2
203,2018-12,1810611,F310,0.00,2,2
204,2018-12,1072898,F310,0.00,3,3
204,2018-12,1122372,F310,0.00,3,3
204,2018-12,1810611,F310,0.00,2,2
205,2018-12,1072898,F310,0.00,3,3
205,2018-12,1122372,F310,0.00,1,1
205,2018-12,1810611,F310,0.00,2,2
206,2018-12,1072898,F310,0.00,4,4
206,2018-12,1122372,F310,0.00,4,4
206,2018-12,1810611,F310,0.00,2,2
209,2018-12,1072898,F310,0.00,9,9
209,2018-12,1122372,F310,0.00,9,9
209,2018-12,1810611,F310,0.00,2,2
209,2018-12,7824,F310,0.00,1,1
210,2018-12,1072898,F310,0.00,4,4
210,2018-12,1122372,F310,0.00,5,5
210,2018-12,1810611,F310,0.00,2,2
211,2018-12,1122372,F310,0.00,3,3
211,2018-12,1810611,F310,0.00,2,2
212,2018-12,1072898,F310,0.00,4,4
212,2018-12,1122372,F310,0.00,5,5
212,2018-12,1810611,F310,0.00,2,2
213,2018-12,1072898,F310,0.00,4,4
213,2018-12,1122372,F310,0.00,7,7
213,2018-12,1810611,F310,0.00,2,2
213,2018-12,389992,F310,0.00,1,1
213,2018-12,7824,F310,0.00,1,1
216,2018-12,1072898,F310,0.00,8,8
216,2018-12,1122372,F310,0.00,7,7
216,2018-12,1810611,F310,0.00,2,2
216,2018-12,7824,F310,0.00,1,1
217,2018-12,1072898,F310,0.00,16,16
217,2018-12,1122372,F310,0.00,5,5
217,2018-12,1810611,F310,0.00,2,2
217,2018-12,389992,F310,0.00,1,1
218,2018-12,1072898,F310,1721.00,10,10
218,2018-12,1122372,F310,0.00,7,7
218,2018-12,1810611,F310,0.00,2,2
219,2018-12,1072898,F310,0.00,3,3
219,2018-12,1122372,F310,0.00,5,5
219,2018-12,1810611,F310,0.00,2,2
222,2018-12,1072898,F310,0.00,4,4
222,2018-12,1122372,F310,0.00,5,5
222,2018-12,1810611,F310,0.00,2,2
223,2018-12,1072898,F310,700.00,11,11
223,2018-12,1122372,F310,0.00,10,10
223,2018-12,1810611,F310,0.00,2,2
223,2018-12,349963,F310,0.00,1,1
223,2018-12,7824,F310,0.00,1,1
224,2018-12,1072898,F310,0.00,4,4
224,2018-12,1122372,F310,0.00,6,6
224,2018-12,1810611,F310,0.00,2,2
225,2018-12,1072898,F310,0.00,7,7
225,2018-12,1122372,F310,0.00,6,6
225,2018-12,1810611,F310,0.00,4,4
226,2018-12,1072898,F310,0.00,1,1
226,2018-12,1122372,F310,0.00,3,3
227,2018-12,1072898,F310,0.00,4,4
227,2018-12,1122372,F310,0.00,3,3
227,2018-12,1810611,F310,0.00,2,2
228,2018-12,1072898,F310,0.00,4,4
228,2018-12,1122372,F310,0.00,5,5
228,2018-12,1810611,F310,0.00,2,2
230,2018-12,1072898,F310,0.00,4,4
230,2018-12,1122372,F310,0.00,12,12
230,2018-12,1810611,F310,0.00,2,2
230,2018-12,2712187,F310,0.00,2,2
230,2018-12,7824,F310,0.00,5,5
231,2018-12,1072898,F310,0.00,1,1
231,2018-12,1122372,F310,0.00,3,3
231,2018-12,1810611,F310,10.00,1,1
232,2018-12,1072898,F310,0.00,4,4
232,2018-12,1122372,F310,0.00,6,6
232,2018-12,1810611,F310,0.00,2,2
233,2018-12,1072898,F310,0.00,4,4
233,2018-12,1122372,F310,0.00,6,6
233,2018-12,1810611,F310,0.00,2,2
234,2018-12,1072898,F310,0.00,4,4
234,2018-12,1122372,F310,0.00,3,3
234,2018-12,1810611,F310,0.00,2,2
235,2018-12,1072898,F310,0.00,4,4
235,2018-12,1122372,F310,0.00,5,5
235,2018-12,1810611,F310,0.00,2,2
235,2018-12,349963,F310,0.00,4,4
236,2018-12,1072898,F310,0.00,7,7
236,2018-12,1122372,F310,0.00,5,5
236,2018-12,1810611,F310,0.00,2,2
237,2018-12,1072898,F310,0.00,4,4
237,2018-12,1122372,F310,0.00,5,5
237,2018-12,1810611,F310,28.00,3,3
240,2018-12,1072898,F310,0.00,7,7
240,2018-12,1122372,F310,0.00,6,6
240,2018-12,1810611,F310,0.00,2,2
240,2018-12,7824,F310,0.00,2,2
241,2018-12,1072898,F310,12902.00,17,17
241,2018-12,1122372,F310,0.00,6,6
241,2018-12,1810611,F310,180.00,5,5
241,2018-12,349963,F310,0.00,4,4
241,2018-12,7824,F310,0.00,1,1
242,2018-12,1072898,F310,0.00,4,4
242,2018-12,1122372,F310,0.00,6,6
242,2018-12,1810611,F310,0.00,1,1
243,2018-12,1072898,F310,0.00,1,1
243,2018-12,1122372,F310,0.00,2,2
248,2018-12,1072898,F310,0.00,4,4
248,2018-12,1122372,F310,0.00,6,6
248,2018-12,1810611,F310,0.00,2,2
249,2018-12,1072898,F310,0.00,4,4
249,2018-12,1122372,F310,0.00,5,5
249,2018-12,1810611,F310,0.00,2,2
250,2018-12,1072898,F310,0.00,5,5
250,2018-12,1122372,F310,0.00,5,5
250,2018-12,1810611,F310,0.00,2,2
250,2018-12,349963,F310,0.00,2,2
250,2018-12,7824,F310,0.00,1,1
251,2018-12,1072898,F310,0.00,4,4
251,2018-12,1122372,F310,0.00,6,6
251,2018-12,1810611,F310,0.00,2,2
252,2018-12,1072898,F310,0.00,4,4
252,2018-12,1122372,F310,0.00,4,4
252,2018-12,1810611,F310,0.00,2,2
257,2018-12,1072898,F310,0.00,3,3
257,2018-12,1122372,F310,0.00,2,2
257,2018-12,1810611,F310,0.00,2,2
258,2018-12,1072898,F310,0.00,4,4
258,2018-12,1122372,F310,0.00,6,6
258,2018-12,1810611,F310,0.00,1,1
259,2018-12,1072898,F310,0.00,4,4
259,2018-12,1122372,F310,0.00,5,5
259,2018-12,1810611,F310,0.00,2,2
261,2018-12,1072898,F310,0.00,4,4
261,2018-12,1122372,F310,0.00,6,6
261,2018-12,1810611,F310,0.00,2,2
262,2018-12,1072898,F310,0.00,3,3
262,2018-12,1122372,F310,0.00,3,3
262,2018-12,1810611,F310,0.00,2,2
269,2018-12,1072898,F310,0.00,4,4
269,2018-12,1122372,F310,0.00,6,6
269,2018-12,1810611,F310,0.00,2,2
270,2018-12,1072898,F310,0.00,4,4
270,2018-12,1122372,F310,0.00,6,6
270,2018-12,1810611,F310,0.00,2,2
271,2018-12,1072898,F310,0.00,4,4
271,2018-12,1122372,F310,0.00,5,5
271,2018-12,1810611,F310,17.00,3,3
271,2018-12,7824,F310,0.00,1,1
273,2018-12,1072898,F310,0.00,4,4
273,2018-12,1122372,F310,0.00,6,6
273,2018-12,1810611,F310,0.00,2,2
275,2018-12,1072898,F310,0.00,4,4
275,2018-12,1122372,F310,0.00,6,6
275,2018-12,1810611,F310,0.00,2,2
276,2018-12,1072898,F310,0.00,4,4
276,2018-12,1122372,F310,0.00,6,6
276,2018-12,1810611,F310,0.00,2,2
278,2018-12,1072898,F310,0.00,4,4
278,2018-12,1122372,F310,0.00,6,6
278,2018-12,1810611,F310,0.00,2,2
279,2018-12,1072898,F310,0.00,4,4
279,2018-12,1122372,F310,0.00,6,6
279,2018-12,1810611,F310,0.00,2,2
282,2018-12,1072898,F310,0.00,4,4
282,2018-12,1122372,F310,0.00,4,4
282,2018-12,1810611,F310,0.00,2,2
286,2018-12,1072898,F310,0.00,4,4
286,2018-12,1122372,F310,0.00,6,6
286,2018-12,1810611,F310,0.00,2,2
286,2018-12,7824,F310,0.00,1,1
287,2018-12,1072898,F310,0.00,4,4
287,2018-12,1122372,F310,0.00,5,5
287,2018-12,1810611,F310,0.00,2,2
291,2018-12,1072898,F310,0.00,4,4
291,2018-12,1122372,F310,0.00,3,3
291,2018-12,1810611,F310,0.00,2,2
292,2018-12,1072898,F310,0.00,4,4
292,2018-12,1122372,F310,0.00,5,5
292,2018-12,1810611,F310,0.00,2,2
293,2018-12,1072898,F310,0.00,4,4
293,2018-12,1122372,F310,0.00,6,6
293,2018-12,1810611,F310,0.00,2,2
298,2018-12,1072898,F310,0.00,4,4
298,2018-12,1122372,F310,0.00,6,6
298,2018-12,1810611,F310,0.00,2,2
302,2018-12,1072898,F310,0.00,4,4
302,2018-12,1122372,F310,0.00,6,6
302,2018-12,1810611,F310,0.00,2,2
305,2018-12,1072898,F310,0.00,3,3
305,2018-12,1122372,F310,0.00,3,3
309,2018-12,1072898,F310,0.00,4,4
309,2018-12,1122372,F310,0.00,3,3
310,2018-12,1072898,F310,0.00,4,4
310,2018-12,1122372,F310,0.00,4,4
310,2018-12,1810611,F310,0.00,2,2
311,2018-12,1072898,F310,0.00,3,3
311,2018-12,1122372,F310,0.00,3,3
311,2018-12,1810611,F310,0.00,1,1
316,2018-12,1072898,F310,0.00,4,4
316,2018-12,1122372,F310,0.00,5,5
316,2018-12,1810611,F310,0.00,2,2
317,2018-12,1072898,F310,0.00,3,3
317,2018-12,1122372,F310,0.00,3,3
317,2018-12,1810611,F310,0.00,2,2
318,2018-12,1072898,F310,0.00,4,4
318,2018-12,1122372,F310,0.00,5,5
318,2018-12,1810611,F310,0.00,2,2
322,2018-12,1072898,F310,0.00,4,4
322,2018-12,1122372,F310,0.00,5,5
322,2018-12,1810611,F310,0.00,2,2
324,2018-12,1072898,F310,0.00,1,1
324,2018-12,1122372,F310,0.00,3,3
325,2018-12,1072898,F310,0.00,4,4
325,2018-12,1122372,F310,0.00,5,5
325,2018-12,1810611,F310,0.00,2,2
337,2018-12,1072898,F310,0.00,3,3
337,2018-12,1122372,F310,0.00,3,3
337,2018-12,1810611,F310,0.00,4,4
343,2018-12,1072898,F310,0.00,4,4
343,2018-12,1122372,F310,0.00,4,4
343,2018-12,1810611,F310,0.00,2,2
344,2018-12,1072898,F310,0.00,4,4
344,2018-12,1122372,F310,0.00,4,4
344,2018-12,1810611,F310,0.00,2,2
344,2018-12,514278,F310,413.00,2,2
345,2018-12,1072898,F310,0.00,3,3
345,2018-12,1122372,F310,0.00,3,3
345,2018-12,1810611,F310,0.00,2,2
346,2018-12,1072898,F310,0.00,1,1
346,2018-12,1122372,F310,0.00,1,1
349,2018-12,1072898,F310,0.00,3,3
349,2018-12,1122372,F310,0.00,4,4
349,2018-12,1810611,F310,0.00,2,2
351,2018-12,1072898,F310,0.00,8,8
351,2018-12,1122372,F310,0.00,9,9
351,2018-12,1810611,F310,0.00,2,2
352,2018-12,1072898,F310,0.00,4,4
352,2018-12,1122372,F310,0.00,6,6
352,2018-12,1810611,F310,0.00,2,2
353,2018-12,1072898,F310,0.00,7,7
353,2018-12,1122372,F310,0.00,7,7
353,2018-12,1810611,F310,0.00,2,2
353,2018-12,7824,F310,0.00,10,10
354,2018-12,1072898,F310,0.00,6,6
354,2018-12,1122372,F310,0.00,5,5
354,2018-12,1810611,F310,0.00,2,2
355,2018-12,1072898,F310,0.00,3,3
355,2018-12,1122372,F310,0.00,3,3
355,2018-12,1810611,F310,0.00,2,2
356,2018-12,1072898,F310,0.00,4,4
356,2018-12,1122372,F310,0.00,4,4
356,2018-12,1810611,F310,0.00,2,2
357,2018-12,1072898,F310,0.00,4,4
357,2018-12,1122372,F310,0.00,4,4
357,2018-12,1810611,F310,0.00,2,2
358,2018-12,1072898,F310,0.00,3,3
358,2018-12,1810611,F310,0.00,2,2
359,2018-12,1072898,F310,0.00,4,4
359,2018-12,1122372,F310,0.00,5,5
359,2018-12,1810611,F310,0.00,2,2
360,2018-12,1072898,F310,0.00,3,3
360,2018-12,1122372,F310,0.00,3,3
360,2018-12,1810611,F310,0.00,2,2
362,2018-12,1072898,F310,0.00,3,3
362,2018-12,1122372,F310,0.00,2,2
362,2018-12,1810611,F310,0.00,2,2
364,2018-12,1072898,F310,0.00,3,3
364,2018-12,1122372,F310,0.00,5,5
364,2018-12,1810611,F310,0.00,2,2
365,2018-12,1072898,F310,0.00,7,7
365,2018-12,1122372,F310,0.00,8,8
365,2018-12,1810611,F310,0.00,4,4
367,2018-12,1072898,F310,18.00,5,5
367,2018-12,1122372,F310,0.00,6,6
367,2018-12,1810611,F310,0.00,2,2
370,2018-12,1072898,F310,0.00,4,4
370,2018-12,1122372,F310,0.00,5,5
370,2018-12,1810611,F310,30.00,2,2
371,2018-12,1072898,F310,0.00,4,4
371,2018-12,1122372,F310,0.00,7,7
371,2018-12,1810611,F310,0.00,2,2
373,2018-12,1072898,F310,0.00,4,4
373,2018-12,1122372,F310,0.00,6,6
373,2018-12,1810611,F310,0.00,2,2
389,2018-12,1072898,F310,0.00,6,6
389,2018-12,1122372,F310,0.00,3,3
389,2018-12,1810611,F310,0.00,2,2
390,2018-12,1072898,F310,0.00,4,4
390,2018-12,1122372,F310,0.00,7,7
390,2018-12,1810611,F310,0.00,2,2
400,2018-12,1072898,F310,9.00,8,8
400,2018-12,1122372,F310,0.00,4,4
400,2018-12,1810611,F310,0.00,2,2
401,2018-12,1072898,F310,0.00,4,4
401,2018-12,1122372,F310,0.00,4,4
401,2018-12,1810611,F310,0.00,2,2
402,2018-12,1072898,F310,0.00,4,4
402,2018-12,1122372,F310,0.00,6,6
402,2018-12,1810611,F310,0.00,2,2
403,2018-12,1072898,F310,0.00,7,7
403,2018-12,1122372,F310,0.00,11,11
403,2018-12,1810611,F310,0.00,2,2
403,2018-12,7824,F310,0.00,9,9
404,2018-12,1072898,F310,0.00,7,7
404,2018-12,1122372,F310,0.00,5,5
404,2018-12,1810611,F310,0.00,2,2
407,2018-12,1072898,F310,0.00,6,6
407,2018-12,1122372,F310,0.00,8,8
407,2018-12,1810611,F310,0.00,2,2
410,2018-12,1072898,F310,0.00,4,4
410,2018-12,1122372,F310,0.00,4,4
410,2018-12,1810611,F310,0.00,2,2
411,2018-12,1072898,F310,0.00,4,4
411,2018-12,1122372,F310,0.00,6,6
411,2018-12,1810611,F310,0.00,2,2
413,2018-12,1072898,F310,0.00,4,4
413,2018-12,1122372,F310,0.00,6,6
413,2018-12,1810611,F310,0.00,2,2
419,2018-12,1072898,F310,0.00,4,4
419,2018-12,1122372,F310,0.00,8,8
419,2018-12,1810611,F310,0.00,2,2
419,2018-12,7824,F310,0.00,1,1
420,2018-12,1072898,F310,0.00,4,4
420,2018-12,1122372,F310,0.00,5,5
420,2018-12,1810611,F310,0.00,1,1
420,2018-12,2819875,F310,348.00,3,3
420,2018-12,7824,F310,0.00,1,1
425,2018-12,1072898,F310,0.00,9,9
425,2018-12,1122372,F310,0.00,6,6
425,2018-12,1810611,F310,0.00,2,2
425,2018-12,7824,F310,0.00,1,1
428,2018-12,1072898,F310,0.00,4,4
428,2018-12,1122372,F310,0.00,5,5
428,2018-12,1810611,F310,0.00,2,2
439,2018-12,1072898,F310,0.00,7,7
439,2018-12,1122372,F310,0.00,7,7
439,2018-12,1810611,F310,0.00,1,1
439,2018-12,514278,F310,73.00,1,1
439,2018-12,7824,F310,0.00,1,1
455,2018-12,1072898,F310,0.00,6,6
455,2018-12,1122372,F310,0.00,3,3
455,2018-12,1810611,F310,0.00,2,2
462,2018-12,1072898,F310,0.00,4,4
462,2018-12,1122372,F310,0.00,7,7
462,2018-12,1810611,F310,0.00,1,1
466,2018-12,1072898,F310,0.00,7,7
466,2018-12,1122372,F310,0.00,7,7
466,2018-12,1810611,F310,0.00,1,1
468,2018-12,1072898,F310,0.00,4,4
468,2018-12,1122372,F310,0.00,6,6
468,2018-12,1810611,F310,0.00,2,2
481,2018-12,1072898,F310,0.00,4,4
481,2018-12,1122372,F310,0.00,6,6
481,2018-12,1810611,F310,0.00,2,2
100,2019-01,1072898,F310,18.00,35,35
100,2019-01,1122372,F310,206.00,36,36
100,2019-01,1810611,F310,0.00,30,30
100,2019-01,491893,F310,0.00,1,1
100,2019-01,514278,F310,0.00,10,10
101,2019-01,1072898,F310,56231.00,364,364
101,2019-01,1122372,F310,5027.00,608,608
101,2019-01,1810611,F310,10095.00,206,206
101,2019-01,491893,F310,0.00,1,1
101,2019-01,514278,F310,2324.00,42,42
101,2019-01,7824,F310,0.00,113,113
102,2019-01,1072898,F310,0.00,63,63
102,2019-01,1122372,F310,0.00,30,30
102,2019-01,1810611,F310,0.00,21,21
102,2019-01,491893,F310,14.00,2,2
102,2019-01,514278,F310,0.00,10,10
103,2019-01,1072898,F310,0.00,71,71
103,2019-01,1122372,F310,0.00,25,25
103,2019-01,1810611,F310,49.00,29,29
104,2019-01,1072898,F310,0.00,75,75
104,2019-01,1122372,F310,1196.00,156,156
