MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
101,2019-12,1072898,F310,0.00,6,6
101,2019-12,1122372,F310,0.00,10,10
101,2019-12,1810611,F310,652.00,7,7
101,2019-12,514278,F310,0.00,7,7
102,2019-12,1072898,F310,0.00,6,6
102,2019-12,1122372,F310,0.00,4,4
102,2019-12,1810611,F310,17.00,6,6
102,2019-12,514278,F310,0.00,6,6
103,2019-12,1072898,F310,0.00,4,4
103,2019-12,1122372,F310,0.00,4,4
103,2019-12,1810611,F310,0.00,5,5
103,2019-12,514278,F310,0.00,5,5
104,2019-12,1072898,F310,0.00,6,6
104,2019-12,1122372,F310,0.00,12,12
104,2019-12,1810611,F310,189.00,6,6
104,2019-12,2821394,F310,0.00,2,2
104,2019-12,514278,F310,0.00,6,6
105,2019-12,1072898,F310,0.00,4,4
105,2019-12,1122372,F310,0.00,11,11
105,2019-12,1810611,F310,83.00,6,6
105,2019-12,514278,F310,0.00,6,6
106,2019-12,1072898,F310,0.00,6,6
106,2019-12,1122372,F310,0.00,2,2
106,2019-12,1810611,F310,190.00,5,5
106,2019-12,514278,F310,0.00,5,5
106,2019-12,7824,F310,0.00,1,1
107,2019-12,1072898,F310,0.00,6,6
107,2019-12,1122372,F310,0.00,3,3
107,2019-12,1810611,F310,56.00,7,7
107,2019-12,514278,F310,0.00,6,6
108,2019-12,1072898,F310,0.00,6,6
108,2019-12,1122372,F310,0.00,6,6
108,2019-12,1810611,F310,26.00,6,6
108,2019-12,26024,F310,0.00,5,5
108,2019-12,514278,F310,0.00,6,6
109,2019-12,1072898,F310,0.00,6,6
109,2019-12,1122372,F310,0.00,4,4
109,2019-12,1810611,F310,10.00,6,6
109,2019-12,514278,F310,0.00,6,6
110,2019-12,1072898,F310,0.00,4,4
110,2019-12,1122372,F310,0.00,12,12
110,2019-12,1810611,F310,166.00,6,6
110,2019-12,2677800,F310,0.00,4,4
110,2019-12,514278,F310,0.00,6,6
111,2019-12,1072898,F310,0.00,3,3
111,2019-12,1122372,F310,0.00,7,7
111,2019-12,1810611,F310,98.00,6,6
111,2019-12,514278,F310,0.00,6,6
112,2019-12,1072898,F310,0.00,5,5
112,2019-12,1122372,F310,0.00,4,4
112,2019-12,1810611,F310,0.00,5,5
112,2019-12,514278,F310,0.00,5,5
113,2019-12,1072898,F310,0.00,5,5
113,2019-12,1122372,F310,0.00,3,3
113,2019-12,1810611,F310,10.00,6,6
113,2019-12,514278,F310,0.00,5,5
114,2019-12,1072898,F310,0.00,3,3
114,2019-12,1122372,F310,0.00,4,4
114,2019-12,1810611,F310,13.00,6,6
114,2019-12,514278,F310,0.00,5,5
115,2019-12,1072898,F310,0.00,6,6
115,2019-12,1122372,F310,0.00,3,3
115,2019-12,1810611,F310,0.00,5,5
115,2019-12,514278,F310,0.00,6,6
116,2019-12,1072898,F310,0.00,3,3
116,2019-12,1122372,F310,0.00,3,3
116,2019-12,1810611,F310,0.00,5,5
116,2019-12,514278,F310,0.00,5,5
117,2019-12,1072898,F310,0.00,6,6
117,2019-12,1122372,F310,0.00,4,4
117,2019-12,1810611,F310,25.00,6,6
117,2019-12,514278,F310,0.00,6,6
118,2019-12,1072898,F310,0.00,5,5
118,2019-12,1122372,F310,0.00,4,4
118,2019-12,1810611,F310,40.00,7,7
118,2019-12,514278,F310,0.00,6,6
119,2019-12,1810611,F310,8.00,1,1
120,2019-12,1072898,F310,0.00,5,5
120,2019-12,1122372,F310,0.00,4,4
120,2019-12,1810611,F310,8.00,6,6
120,2019-12,514278,F310,0.00,6,6
121,2019-12,1072898,F310,0.00,5,5
121,2019-12,1122372,F310,0.00,4,4
121,2019-12,1810611,F310,0.00,6,6
121,2019-12,514278,F310,0.00,6,6
122,2019-12,1072898,F310,0.00,6,6
122,2019-12,1122372,F310,0.00,4,4
122,2019-12,1810611,F310,0.00,5,5
122,2019-12,514278,F310,0.00,6,6
123,2019-12,1072898,F310,0.00,6,6
123,2019-12,1122372,F310,0.00,4,4
123,2019-12,1810611,F310,0.00,5,5
123,2019-12,514278,F310,0.00,6,6
124,2019-12,1072898,F310,0.00,4,4
124,2019-12,1122372,F310,0.00,4,4
124,2019-12,1810611,F310,865.00,10,10
124,2019-12,514278,F310,0.00,6,6
125,2019-12,1072898,F310,0.00,6,6
