MarketCode,year_month,AdvParentCode,PCCSubCode,spend_total,units_total,n_spots
100,2013-12,1072898,F310,0.00,2,2
100,2013-12,514278,F310,0.00,2,2
100,2013-12,7824,F310,15.00,2,2
101,2013-12,1072898,F310,0.00,9,9
101,2013-12,1122372,F310,0.00,26,26
101,2013-12,1810611,F310,0.00,4,4
101,2013-12,514278,F310,0.00,2,2
101,2013-12,7824,F310,615.00,20,20
102,2013-12,1072898,F310,0.00,2,2
103,2013-12,7824,F310,0.00,2,2
104,2013-12,1072898,F310,0.00,8,8
104,2013-12,1122372,F310,0.00,3,3
104,2013-12,514278,F310,0.00,2,2
104,2013-12,7824,F310,110.00,3,3
105,2013-12,1072898,F310,0.00,2,2
105,2013-12,1122372,F310,0.00,6,6
105,2013-12,514278,F310,0.00,1,1
105,2013-12,7824,F310,0.00,3,3
106,2013-12,1072898,F310,0.00,6,6
106,2013-12,1122372,F310,0.00,16,16
106,2013-12,1277752,F310,0.00,2,2
106,2013-12,514278,F310,0.00,2,2
106,2013-12,7824,F310,0.00,2,2
107,2013-12,1072898,F310,0.00,2,2
107,2013-12,514278,F310,0.00,2,2
107,2013-12,7824,F310,5.00,2,2
108,2013-12,1072898,F310,0.00,2,2
108,2013-12,1122372,F310,0.00,8,8
108,2013-12,514278,F310,0.00,2,2
108,2013-12,7824,F310,0.00,1,1
109,2013-12,1072898,F310,0.00,2,2
109,2013-12,514278,F310,0.00,2,2
109,2013-12,7824,F310,0.00,1,1
110,2013-12,1072898,F310,0.00,14,14
110,2013-12,1122372,F310,0.00,22,22
110,2013-12,2307162,F310,0.00,32,32
110,2013-12,514278,F310,0.00,2,2
110,2013-12,74498,F310,0.00,10,10
110,2013-12,7824,F310,0.00,1,1
111,2013-12,1072898,F310,0.00,2,2
111,2013-12,1122372,F310,0.00,13,13
111,2013-12,514278,F310,0.00,2,2
111,2013-12,74498,F310,0.00,8,8
111,2013-12,7824,F310,57.00,2,2
112,2013-12,1072898,F310,0.00,2,2
112,2013-12,514278,F310,0.00,2,2
112,2013-12,7824,F310,0.00,1,1
113,2013-12,1072898,F310,0.00,2,2
113,2013-12,514278,F310,0.00,2,2
113,2013-12,7824,F310,0.00,1,1
114,2013-12,1072898,F310,0.00,2,2
114,2013-12,514278,F310,0.00,2,2
114,2013-12,7824,F310,0.00,1,1
115,2013-12,1072898,F310,0.00,4,4
115,2013-12,1122372,F310,0.00,10,10
115,2013-12,514278,F310,0.00,2,2
115,2013-12,7824,F310,0.00,1,1
116,2013-12,1072898,F310,0.00,2,2
116,2013-12,514278,F310,0.00,2,2
116,2013-12,7824,F310,0.00,2,2
117,2013-12,1072898,F310,0.00,2,2
117,2013-12,514278,F310,0.00,2,2
117,2013-12,7824,F310,0.00,1,1
118,2013-12,1072898,F310,0.00,1,1
118,2013-12,514278,F310,0.00,2,2
118,2013-12,7824,F310,50.00,2,2
119,2013-12,1072898,F310,0.00,2,2
119,2013-12,514278,F310,0.00,2,2
119,2013-12,7824,F310,0.00,1,1
120,2013-12,1072898,F310,0.00,2,2
120,2013-12,514278,F310,0.00,2,2
120,2013-12,7824,F310,0.00,1,1
121,2013-12,1072898,F310,0.00,2,2
121,2013-12,514278,F310,0.00,2,2
121,2013-12,7824,F310,24.00,2,2
122,2013-12,1072898,F310,0.00,2,2
122,2013-12,514278,F310,0.00,2,2
122,2013-12,7824,F310,0.00,1,1
123,2013-12,1072898,F310,0.00,2,2
123,2013-12,514278,F310,0.00,4,4
123,2013-12,7824,F310,1.00,4,4
124,2013-12,1072898,F310,0.00,2,2
124,2013-12,1122372,F310,0.00,22,22
124,2013-12,514278,F310,0.00,2,2
124,2013-12,7824,F310,133.00,2,2
125,2013-12,514278,F310,0.00,2,2
125,2013-12,7824,F310,0.00,1,1
126,2013-12,514278,F310,0.00,1,1
126,2013-12,7824,F310,0.00,1,1
127,2013-12,1072898,F310,0.00,3,3
127,2013-12,1122372,F310,0.00,3,3
127,2013-12,514278,F310,0.00,2,2
127,2013-12,7824,F310,18.00,3,3
128,2013-12,1072898,F310,0.00,10,10
128,2013-12,1122372,F310,0.00,10,10
128,2013-12,514278,F310,0.00,2,2
128,2013-12,74498,F310,0.00,2,2
128,2013-12,7824,F310,0.00,5,5
129,2013-12,1072898,F310,0.00,2,2
129,2013-12,514278,F310,0.00,2,2
129,2013-12,7824,F310,33.00,2,2
130,2013-12,1072898,F310,0.00,2,2
130,2013-12,514278,F310,0.00,2,2
130,2013-12,7824,F310,0.00,1,1
131,2013-12,1072898,F310,0.00,2,2
131,2013-12,514278,F310,0.00,2,2
131,2013-12,7824,F310,0.00,1,1
132,2013-12,1072898,F310,0.00,2,2
132,2013-12,514278,F310,0.00,2,2
132,2013-12,7824,F310,0.00,1,1
133,2013-12,1072898,F310,0.00,6,6
133,2013-12,1122372,F310,0.00,2,2
133,2013-12,514278,F310,0.00,2,2
133,2013-12,7824,F310,0.00,2,2
134,2013-12,1072898,F310,0.00,2,2
134,2013-12,514278,F310,0.00,2,2
134,2013-12,7824,F310,0.00,2,2
135,2013-12,1072898,F310,0.00,4,4
135,2013-12,1122372,F310,0.00,10,10
135,2013-12,514278,F310,0.00,2,2
135,2013-12,7824,F310,88.00,2,2
136,2013-12,1072898,F310,0.00,2,2
136,2013-12,514278,F310,0.00,2,2
136,2013-12,7824,F310,0.00,1,1
137,2013-12,1072898,F310,0.00,2,2
137,2013-12,514278,F310,0.00,2,2
137,2013-12,7824,F310,0.00,1,1
138,2013-12,1072898,F310,0.00,2,2
138,2013-12,514278,F310,0.00,1,1
138,2013-12,7824,F310,0.00,2,2
139,2013-12,1072898,F310,0.00,11,11
139,2013-12,1122372,F310,0.00,4,4
139,2013-12,514278,F310,0.00,2,2
139,2013-12,7824,F310,0.00,3,3
140,2013-12,1072898,F310,0.00,2,2
140,2013-12,514278,F310,0.00,2,2
140,2013-12,7824,F310,17.00,2,2
141,2013-12,1072898,F310,0.00,4,4
141,2013-12,514278,F310,0.00,2,2
141,2013-12,7824,F310,0.00,1,1
142,2013-12,1072898,F310,0.00,2,2
142,2013-12,514278,F310,0.00,2,2
142,2013-12,7824,F310,0.00,1,1
143,2013-12,1072898,F310,0.00,2,2
143,2013-12,514278,F310,0.00,2,2
143,2013-12,7824,F310,0.00,1,1
144,2013-12,1072898,F310,0.00,2,2
144,2013-12,514278,F310,0.00,2,2
144,2013-12,7824,F310,75.00,2,2
145,2013-12,1072898,F310,0.00,2,2
145,2013-12,514278,F310,0.00,2,2
145,2013-12,7824,F310,0.00,2,2
146,2013-12,1072898,F310,0.00,2,2
146,2013-12,514278,F310,0.00,2,2
146,2013-12,7824,F310,0.00,2,2
147,2013-12,1072898,F310,0.00,2,2
147,2013-12,514278,F310,0.00,2,2
147,2013-12,7824,F310,0.00,1,1
148,2013-12,1072898,F310,516.00,9,9
148,2013-12,1122372,F310,0.00,4,4
148,2013-12,1810611,F310,0.00,5,5
148,2013-12,74498,F310,0.00,2,2
148,2013-12,7824,F310,0.00,3,3
149,2013-12,1072898,F310,0.00,1,1
150,2013-12,1072898,F310,0.00,2,2
150,2013-12,514278,F310,0.00,2,2
150,2013-12,7824,F310,0.00,1,1
151,2013-12,1072898,F310,0.00,2,2
151,2013-12,514278,F310,0.00,2,2
151,2013-12,7824,F310,0.00,1,1
152,2013-12,1072898,F310,0.00,2,2
153,2013-12,1072898,F310,0.00,2,2
153,2013-12,514278,F310,0.00,2,2
153,2013-12,7824,F310,0.00,1,1
154,2013-12,1072898,F310,0.00,2,2
154,2013-12,514278,F310,0.00,2,2
154,2013-12,7824,F310,0.00,1,1
155,2013-12,1072898,F310,0.00,2,2
155,2013-12,514278,F310,0.00,2,2
155,2013-12,7824,F310,0.00,1,1
156,2013-12,1072898,F310,0.00,2,2
156,2013-12,514278,F310,0.00,2,2
156,2013-12,7824,F310,51.00,2,2
157,2013-12,1072898,F310,0.00,2,2
157,2013-12,514278,F310,0.00,2,2
157,2013-12,7824,F310,0.00,2,2
158,2013-12,514278,F310,0.00,2,2
158,2013-12,7824,F310,0.00,1,1
159,2013-12,1072898,F310,0.00,2,2
159,2013-12,514278,F310,0.00,2,2
159,2013-12,7824,F310,0.00,1,1
160,2013-12,1072898,F310,0.00,7,7
160,2013-12,1122372,F310,0.00,23,23
160,2013-12,514278,F310,0.00,2,2
160,2013-12,7824,F310,166.00,3,3
161,2013-12,1072898,F310,0.00,2,2
163,2013-12,1072898,F310,0.00,2,2
163,2013-12,1122372,F310,0.00,6,6
163,2013-12,7824,F310,0.00,1,1
165,2013-12,514278,F310,0.00,2,2
166,2013-12,1072898,F310,0.00,2,2
166,2013-12,514278,F310,0.00,2,2
166,2013-12,7824,F310,0.00,2,2
167,2013-12,1072898,F310,0.00,2,2
167,2013-12,514278,F310,0.00,2,2
167,2013-12,7824,F310,39.00,2,2
170,2013-12,1072898,F310,0.00,2,2
170,2013-12,514278,F310,0.00,2,2
170,2013-12,7824,F310,0.00,1,1
171,2013-12,1072898,F310,0.00,2,2
171,2013-12,514278,F310,0.00,2,2
171,2013-12,7824,F310,0.00,1,1
173,2013-12,1072898,F310,0.00,2,2
173,2013-12,514278,F310,0.00,2,2
173,2013-12,7824,F310,0.00,1,1
174,2013-12,1072898,F310,0.00,2,2
174,2013-12,514278,F310,0.00,2,2
174,2013-12,7824,F310,0.00,1,1
175,2013-12,1072898,F310,0.00,2,2
175,2013-12,514278,F310,0.00,2,2
175,2013-12,7824,F310,4.00,2,2
176,2013-12,1072898,F310,0.00,2,2
177,2013-12,1072898,F310,0.00,1,1
177,2013-12,514278,F310,0.00,2,2
177,2013-12,7824,F310,0.00,1,1
181,2013-12,1072898,F310,0.00,1,1
181,2013-12,514278,F310,0.00,2,2
181,2013-12,7824,F310,0.00,1,1
182,2013-12,1072898,F310,0.00,2,2
183,2013-12,1072898,F310,0.00,2,2
184,2013-12,514278,F310,0.00,2,2
184,2013-12,7824,F310,0.00,1,1
188,2013-12,1072898,F310,0.00,1,1
188,2013-12,514278,F310,0.00,2,2
188,2013-12,7824,F310,0.00,1,1
